Home Team,Away Team,Home Odds,Away Odds,Date,Result,Prediction,Correct?,Bet Result,Total
Indiana Pacers,Boston Celtics,,,2022-02-27,Over,Over,True,90,52638
Orlando Magic,Indiana Pacers,,,2022-02-28,Under,Under,True,72,52710
Miami Heat,Chicago Bulls,,,2022-02-28,Under,Under,True,120.0,52830
Memphis Grizzlies,San Antonio Spurs,,,2022-02-28,Under,Under,True,100.0,52930
Houston Rockets,LA Clippers,,,2022-03-01,-,Under,False,0,52930
Orlando Magic,Indiana Pacers,,,2022-03-02,Over,Over,True,72,53002
Philadelphia 76ers,New York Knicks,,,2022-03-02,Over,Over,True,110.0,53112
Houston Rockets,Utah Jazz,,,2022-03-02,Over,Over,True,115.0,53227
Detroit Pistons,Indiana Pacers,,,2022-03-04,Under,Under,True,83,53310
Chicago Bulls,Milwaukee Bucks,,,2022-03-04,Under,Under,True,83,53393
Toronto Raptors,Orlando Magic,,,2022-03-04,Under,Under,True,100.0,53493
Oklahoma City Thunder,Minnesota Timberwolves,,,2022-03-04,Over,Over,True,125.0,53618
Denver Nuggets,Houston Rockets,,,2022-03-04,Under,Under,True,83,53701
Dallas Mavericks,Sacramento Kings,,,2022-03-05,Over,Over,True,72,53773
Memphis Grizzlies,Orlando Magic,,,2022-03-05,Under,Under,True,120.0,53893
Miami Heat,Philadelphia 76ers,,,2022-03-05,Under,Under,True,115.0,54008
Boston Celtics,Brooklyn Nets,,,2022-03-06,Over,Over,True,110.0,54118
Milwaukee Bucks,Phoenix Suns,,,2022-03-06,Over,Over,True,115.0,54233
Oklahoma City Thunder,Utah Jazz,,,2022-03-06,Under,Over,False,-100,54133
Cleveland Cavaliers,Toronto Raptors,,,2022-03-06,Under,Under,True,120.0,54253
Philadelphia 76ers,Chicago Bulls,,,2022-03-07,Under,Under,True,72,54325
Miami Heat,Houston Rockets,,,2022-03-07,Over,Over,True,80,54405
Dallas Mavericks,Utah Jazz,,,2022-03-07,Under,Under,True,83,54488
Sacramento Kings,New York Knicks,,,2022-03-07,Over,Over,True,72,54560
Orlando Magic,Phoenix Suns,,,2022-03-08,Under,Under,True,72,54632
Indiana Pacers,Cleveland Cavaliers,,,2022-03-08,Over,Over,True,105.0,54737
Memphis Grizzlies,New Orleans Pelicans,,,2022-03-08,Over,Over,True,83,54820
Oklahoma City Thunder,Milwaukee Bucks,,,2022-03-08,Over,Over,True,83,54903
Detroit Pistons,Chicago Bulls,,,2022-03-09,Under,Under,True,80,54983
Miami Heat,Phoenix Suns,,,2022-03-09,Under,Over,False,-100,54883
Milwaukee Bucks,Atlanta Hawks,,,2022-03-09,Over,Over,True,110.0,54993
New Orleans Pelicans,Orlando Magic,,,2022-03-09,Under,Under,True,120.0,55113
Dallas Mavericks,New York Knicks,,,2022-03-09,Under,Under,True,120.0,55233
Sacramento Kings,Denver Nuggets,,,2022-03-09,Under,Under,True,125.0,55358
LA Clippers,Washington Wizards,,,2022-03-09,-,Over,False,0,55358
Denver Nuggets,Golden State Warriors,,,2022-03-10,Under,Under,True,125.0,55483
Memphis Grizzlies,New York Knicks,,,2022-03-11,Over,Over,True,90,55573
Miami Heat,Cleveland Cavaliers,,,2022-03-11,Over,Over,True,83,55656
Phoenix Suns,Toronto Raptors,,,2022-03-11,Over,Under,False,-100,55556
San Antonio Spurs,Indiana Pacers,,,2022-03-12,Under,Over,False,-100,55456
Miami Heat,Minnesota Timberwolves,,,2022-03-12,Under,Under,True,100.0,55556
Chicago Bulls,Cleveland Cavaliers,,,2022-03-12,Under,Under,True,83,55639
Utah Jazz,Sacramento Kings,,,2022-03-12,Over,Over,True,72,55711
Denver Nuggets,Toronto Raptors,,,2022-03-12,Over,Over,True,115.0,55826
Brooklyn Nets,New York Knicks,,,2022-03-13,Under,Under,True,83,55909
Boston Celtics,Dallas Mavericks,,,2022-03-13,Under,Under,True,72,55981
Orlando Magic,Philadelphia 76ers,,,2022-03-13,Over,Over,True,83,56064
Oklahoma City Thunder,Memphis Grizzlies,,,2022-03-13,Over,Over,True,83,56147
Phoenix Suns,Los Angeles Lakers,,,2022-03-13,Over,Over,True,115.0,56262
Cleveland Cavaliers,LA Clippers,,,2022-03-14,-,Over,False,0,56262
Philadelphia 76ers,Denver Nuggets,,,2022-03-14,Over,Over,True,83,56345
San Antonio Spurs,Minnesota Timberwolves,,,2022-03-14,Over,Over,True,125.0,56470
Orlando Magic,Brooklyn Nets,,,2022-03-15,Over,Over,True,115.0,56585
Miami Heat,Detroit Pistons,,,2022-03-15,Under,Under,True,120.0,56705
Washington Wizards,Denver Nuggets,,,2022-03-16,Over,Over,True,83,56788
Cleveland Cavaliers,Philadelphia 76ers,,,2022-03-16,Over,Over,True,90,56878
Brooklyn Nets,Dallas Mavericks,,,2022-03-16,Over,Over,True,80,56958
Houston Rockets,Phoenix Suns,,,2022-03-16,Over,Over,True,105.0,57063
Utah Jazz,Chicago Bulls,,,2022-03-16,Over,Over,True,105.0,57168
Sacramento Kings,Milwaukee Bucks,,,2022-03-16,Over,Over,True,83,57251
Golden State Warriors,Boston Celtics,,,2022-03-16,Under,Under,True,90,57341
Orlando Magic,Detroit Pistons,,,2022-03-17,Over,Over,True,72,57413
Philadelphia 76ers,Dallas Mavericks,,,2022-03-18,Under,Under,True,110.0,57523
Cleveland Cavaliers,Denver Nuggets,,,2022-03-18,Over,Over,True,115.0,57638
Houston Rockets,Indiana Pacers,,,2022-03-18,Under,Under,True,72,57710
Miami Heat,Oklahoma City Thunder,,,2022-03-18,Over,Over,True,120.0,57830
San Antonio Spurs,New Orleans Pelicans,,,2022-03-18,Under,Under,True,90,57920
Utah Jazz,LA Clippers,,,2022-03-18,-,Under,False,0,57920
Sacramento Kings,Boston Celtics,,,2022-03-18,Under,Under,True,83,58003
Phoenix Suns,Chicago Bulls,,,2022-03-18,Under,Under,False,-100,57903
Cleveland Cavaliers,Detroit Pistons,,,2022-03-19,Over,Over,True,105.0,58008
Washington Wizards,Los Angeles Lakers,,,2022-03-19,Over,Over,True,83,58091
Sacramento Kings,Phoenix Suns,,,2022-03-20,Over,Over,True,110.0,58201
Orlando Magic,Oklahoma City Thunder,,,2022-03-20,Under,Under,True,83,58284
New York Knicks,Utah Jazz,,,2022-03-20,Under,Under,True,83,58367
Denver Nuggets,Boston Celtics,,,2022-03-20,Over,Over,True,80,58447
Golden State Warriors,San Antonio Spurs,,,2022-03-20,Under,Under,True,90,58537
Philadelphia 76ers,Toronto Raptors,,,2022-03-20,Under,Under,True,80,58617
Philadelphia 76ers,Miami Heat,,,2022-03-21,Over,Over,True,105.0,58722
Chicago Bulls,Toronto Raptors,,,2022-03-21,Under,Under,True,72,58794
Oklahoma City Thunder,Boston Celtics,,,2022-03-21,Over,Over,True,80,58874
Milwaukee Bucks,Chicago Bulls,,,2022-03-22,Under,Under,True,120.0,58994
Denver Nuggets,LA Clippers,,,2022-03-22,-,Over,False,0,58994
Miami Heat,Golden State Warriors,,,2022-03-23,Over,Under,False,-100,58894
Memphis Grizzlies,Brooklyn Nets,,,2022-03-23,Over,Over,True,83,58977
Boston Celtics,Utah Jazz,,,2022-03-23,Over,Over,True,100.0,59077
Oklahoma City Thunder,Orlando Magic,,,2022-03-23,Over,Over,True,72,59149
Minnesota Timberwolves,Phoenix Suns,,,2022-03-23,Over,Over,True,90,59239
Dallas Mavericks,Houston Rockets,,,2022-03-23,Under,Under,True,83,59322
Milwaukee Bucks,Washington Wizards,,,2022-03-24,Under,Under,True,72,59394
Denver Nuggets,Phoenix Suns,,,2022-03-24,Over,Over,True,100.0,59494
Detroit Pistons,Washington Wizards,,,2022-03-25,Under,Over,False,-100,59394
Atlanta Hawks,Golden State Warriors,,,2022-03-25,Over,Over,True,90,59484
Minnesota Timberwolves,Dallas Mavericks,,,2022-03-25,Under,Under,True,105.0,59589
Miami Heat,Brooklyn Nets,,,2022-03-26,Under,Under,True,125.0,59714
Cleveland Cavaliers,Chicago Bulls,,,2022-03-26,Under,Under,True,90,59804
Denver Nuggets,Oklahoma City Thunder,,,2022-03-26,Under,Under,True,120.0,59924
Boston Celtics,Minnesota Timberwolves,,,2022-03-27,Over,Over,True,90,60014
Phoenix Suns,Philadelphia 76ers,,,2022-03-27,Under,Under,True,72,60086
Cleveland Cavaliers,Orlando Magic,,,2022-03-28,Under,Under,True,125.0,60211
Miami Heat,Sacramento Kings,,,2022-03-28,Over,Over,True,120.0,60331
New York Knicks,Chicago Bulls,,,2022-03-28,Under,Under,True,105.0,60436
Philadelphia 76ers,Milwaukee Bucks,,,2022-03-29,Over,Over,True,125.0,60561
Washington Wizards,Orlando Magic,,,2022-03-30,Over,Over,True,100.0,60661
Toronto Raptors,Minnesota Timberwolves,,,2022-03-30,Under,Under,True,100.0,60761
Boston Celtics,Miami Heat,,,2022-03-30,Under,Under,True,120.0,60881
Houston Rockets,Sacramento Kings,,,2022-03-30,Over,Over,True,83,60964
San Antonio Spurs,Memphis Grizzlies,,,2022-03-30,Over,Over,True,83,61047
Golden State Warriors,Phoenix Suns,,,2022-03-30,Under,Under,True,80,61127
Detroit Pistons,Philadelphia 76ers,,,2022-03-31,Under,Under,True,72,61199
Brooklyn Nets,Milwaukee Bucks,,,2022-03-31,Over,Over,True,72,61271
Atlanta Hawks,Cleveland Cavaliers,,,2022-03-31,Over,Over,True,83,61354
Chicago Bulls,LA Clippers,,,2022-03-31,-,Over,False,0,61354
Houston Rockets,Sacramento Kings,,,2022-04-01,Over,Over,True,83,61437
Milwaukee Bucks,LA Clippers,,,2022-04-01,-,Over,False,0,61437
Oklahoma City Thunder,Detroit Pistons,,,2022-04-01,Under,Under,True,105.0,61542
Memphis Grizzlies,Phoenix Suns,,,2022-04-01,Over,Over,True,83,61625
Atlanta Hawks,Brooklyn Nets,,,2022-04-02,Under,Under,True,125.0,61750
Chicago Bulls,Miami Heat,,,2022-04-02,Over,Over,True,72,61822
Milwaukee Bucks,Dallas Mavericks,,,2022-04-03,Over,Over,True,90,61912
Boston Celtics,Washington Wizards,,,2022-04-03,Over,Over,True,125.0,62037
Houston Rockets,Minnesota Timberwolves,,,2022-04-03,Over,Over,True,110.0,62147
Sacramento Kings,Golden State Warriors,,,2022-04-03,Under,Under,True,83,62230
Minnesota Timberwolves,Washington Wizards,,,2022-04-05,Over,Over,True,105.0,62335
Chicago Bulls,Milwaukee Bucks,,,2022-04-05,Over,Over,True,80,62415
Utah Jazz,Memphis Grizzlies,,,2022-04-05,Over,Over,True,90,62505
Atlanta Hawks,Washington Wizards,,,2022-04-06,Under,Under,True,83,62588
Chicago Bulls,Boston Celtics,,,2022-04-06,Under,Under,True,90,62678
Milwaukee Bucks,Boston Celtics,,,2022-04-07,Over,Over,True,110.0,62788
Toronto Raptors,Philadelphia 76ers,,,2022-04-07,Over,Over,True,83,62871
Minnesota Timberwolves,San Antonio Spurs,,,2022-04-07,Over,Over,True,83,62954
Denver Nuggets,Memphis Grizzlies,,,2022-04-07,Under,Under,True,83,63037
Detroit Pistons,Milwaukee Bucks,,,2022-04-08,Over,Over,True,100.0,63137
Washington Wizards,New York Knicks,,,2022-04-08,Under,Under,True,83,63220
Toronto Raptors,Houston Rockets,,,2022-04-08,Over,Over,True,100.0,63320
Philadelphia 76ers,Indiana Pacers,,,2022-04-09,Over,Over,True,90,63410
LA Clippers,Sacramento Kings,,,2022-04-09,-,Under,False,0,63410
Memphis Grizzlies,Boston Celtics,,,2022-04-10,Over,Over,True,80,63490
New York Knicks,Toronto Raptors,,,2022-04-10,Under,Under,True,83,63573
Brooklyn Nets,Indiana Pacers,,,2022-04-10,Over,Over,True,125.0,63698
Cleveland Cavaliers,Milwaukee Bucks,,,2022-04-10,Over,Under,False,-100,63598
New Orleans Pelicans,Golden State Warriors,,,2022-04-10,Over,Over,True,72,63670
Philadelphia 76ers,Detroit Pistons,,,2022-04-10,Under,Under,True,83,63753
LA Clippers,New Orleans Pelicans,,,2022-04-15,-,Under,False,0,63753
Memphis Grizzlies,Minnesota Timberwolves,,,2022-04-16,Over,Under,False,-100,63653
Boston Celtics,Brooklyn Nets,,,2022-04-17,Over,Over,True,120.0,63773
Philadelphia 76ers,Toronto Raptors,,,2022-04-18,Under,Under,True,115.0,63888
Dallas Mavericks,Utah Jazz,,,2022-04-18,Over,Over,True,120.0,64008
Golden State Warriors,Denver Nuggets,,,2022-04-18,Over,Over,True,90,64098
Memphis Grizzlies,Minnesota Timberwolves,,,2022-04-19,Under,Under,True,125.0,64223
Phoenix Suns,New Orleans Pelicans,,,2022-04-19,Over,Over,True,105.0,64328
Boston Celtics,Brooklyn Nets,,,2022-04-20,Under,Under,True,90,64418
Toronto Raptors,Philadelphia 76ers,,,2022-04-20,Under,Under,True,100.0,64518
Milwaukee Bucks,Chicago Bulls,,,2022-04-20,Under,Under,True,105.0,64623
