Home Team,Away Team,Home Odds,Away Odds,Date,Result,Prediction,Correct?,Bet Result,Total
LA Clippers,New Orleans Pelicans,-,-,2021-11-29,L,Home W,False,-100,14075
Toronto Raptors,Memphis Grizzlies,1.67,2.3,2021-11-30,L,Away W,True,130.0,14205
Brooklyn Nets,New York Knicks,1.42,3.0,2021-11-30,W,Home W,True,41,14246
Sacramento Kings,Los Angeles Lakers,1.91,1.91,2021-11-30,L,Away W,True,90,14336
Phoenix Suns,Golden State Warriors,1.65,2.35,2021-11-30,W,Home W,True,64,14400
Portland Trail Blazers,Detroit Pistons,1.29,3.9,2021-11-30,W,Home W,True,28,14428
Washington Wizards,Minnesota Timberwolves,1.59,2.5,2021-12-01,W,Home W,True,58,14486
Indiana Pacers,Atlanta Hawks,1.74,2.15,2021-12-01,L,Away W,True,115.0,14601
Orlando Magic,Denver Nuggets,3.8,1.29,2021-12-01,W,Away W,False,-100,14501
Boston Celtics,Philadelphia 76ers,1.65,2.35,2021-12-01,W,Away W,False,-100,14401
Miami Heat,Cleveland Cavaliers,1.67,2.3,2021-12-01,L,Away W,True,130.0,14531
New Orleans Pelicans,Dallas Mavericks,2.5,1.59,2021-12-01,L,Away W,True,58,14589
Oklahoma City Thunder,Houston Rockets,1.74,2.15,2021-12-01,L,Away W,True,115.0,14704
Milwaukee Bucks,Charlotte Hornets,-,-,2021-12-01,W,Away W,False,-100,14604
LA Clippers,Sacramento Kings,-,-,2021-12-01,L,Away W,True,0,14604
New York Knicks,Chicago Bulls,1.95,1.87,2021-12-02,L,Away W,True,86,14690
Toronto Raptors,Milwaukee Bucks,2.3,1.67,2021-12-02,W,Away W,False,-100,14590
Memphis Grizzlies,Oklahoma City Thunder,1.23,4.4,2021-12-02,W,Home W,True,23,14613
Phoenix Suns,Detroit Pistons,1.09,8.0,2021-12-02,W,Home W,True,9,14622
Portland Trail Blazers,San Antonio Spurs,1.43,2.95,2021-12-02,L,Away W,True,195.0,14817
Indiana Pacers,Miami Heat,1.45,2.9,2021-12-03,L,Away W,True,190.0,15007
Washington Wizards,Cleveland Cavaliers,1.67,2.3,2021-12-03,L,Away W,True,130.0,15137
Atlanta Hawks,Philadelphia 76ers,1.71,2.2,2021-12-03,L,Away W,True,120.0,15257
Brooklyn Nets,Minnesota Timberwolves,1.24,4.4,2021-12-03,W,Home W,True,24,15281
Houston Rockets,Orlando Magic,1.67,2.3,2021-12-03,W,Away W,False,-100,15181
Dallas Mavericks,New Orleans Pelicans,1.33,3.5,2021-12-03,L,Away W,True,250.0,15431
Utah Jazz,Boston Celtics,1.29,3.9,2021-12-03,W,Home W,True,28,15459
Golden State Warriors,Phoenix Suns,1.33,3.5,2021-12-03,W,Home W,True,33,15492
Los Angeles Lakers,LA Clippers,-,-,2021-12-03,L,Away W,True,0,15492
New York Knicks,Denver Nuggets,1.71,2.2,2021-12-04,L,Away W,True,120.0,15612
Brooklyn Nets,Chicago Bulls,1.71,2.2,2021-12-04,L,Away W,True,120.0,15732
Milwaukee Bucks,Miami Heat,1.38,3.2,2021-12-04,W,Home W,True,38,15770
Dallas Mavericks,Memphis Grizzlies,1.91,1.91,2021-12-04,L,Away W,True,90,15860
Golden State Warriors,San Antonio Spurs,1.25,4.3,2021-12-04,L,Home W,False,-100,15760
Portland Trail Blazers,Boston Celtics,1.87,1.95,2021-12-04,L,Away W,True,95,15855
Sacramento Kings,LA Clippers,-,-,2021-12-04,W,Home W,True,0,15855
Cleveland Cavaliers,Utah Jazz,2.75,1.5,2021-12-05,L,Away W,True,50,15905
Toronto Raptors,Washington Wizards,1.83,2.0,2021-12-05,W,Home W,True,83,15988
Atlanta Hawks,Charlotte Hornets,-,-,2021-12-05,L,Away W,True,0,15988
Houston Rockets,New Orleans Pelicans,2.25,1.69,2021-12-05,W,Home W,True,125.0,16113
Charlotte Hornets,Philadelphia 76ers,-,-,2021-12-06,L,Away W,True,0,16113
Detroit Pistons,Oklahoma City Thunder,1.65,2.35,2021-12-06,L,Away W,True,135.0,16248
Indiana Pacers,Washington Wizards,1.45,2.9,2021-12-06,W,Home W,True,45,16293
Miami Heat,Memphis Grizzlies,1.47,2.85,2021-12-06,L,Away W,True,185.0,16478
Chicago Bulls,Denver Nuggets,1.74,2.15,2021-12-06,W,Home W,True,74,16552
Minnesota Timberwolves,Atlanta Hawks,1.77,2.1,2021-12-06,L,Away W,True,110.0,16662
Milwaukee Bucks,Cleveland Cavaliers,1.28,4.0,2021-12-06,W,Home W,True,27,16689
Phoenix Suns,San Antonio Spurs,1.33,3.5,2021-12-06,W,Away W,False,-100,16589
Portland Trail Blazers,LA Clippers,-,-,2021-12-06,L,Away W,True,0,16589
Golden State Warriors,Orlando Magic,1.06,10.5,2021-12-06,W,Home W,True,5,16594
Dallas Mavericks,Brooklyn Nets,2.05,1.8,2021-12-07,L,Away W,True,80,16674
San Antonio Spurs,New York Knicks,2.05,1.8,2021-12-07,L,Away W,True,80,16754
Los Angeles Lakers,Boston Celtics,1.67,2.3,2021-12-07,W,Home W,True,66,16820
Indiana Pacers,New York Knicks,1.48,2.8,2021-12-08,W,Home W,True,47,16867
Cleveland Cavaliers,Chicago Bulls,1.61,2.45,2021-12-08,W,Home W,True,60,16927
Detroit Pistons,Washington Wizards,2.75,1.5,2021-12-08,L,Away W,True,50,16977
Charlotte Hornets,Philadelphia 76ers,-,-,2021-12-08,L,Away W,True,0,16977
Toronto Raptors,Oklahoma City Thunder,1.31,3.65,2021-12-08,L,Away W,True,265.0,17242
Miami Heat,Milwaukee Bucks,3.2,1.38,2021-12-08,W,Home W,True,220.0,17462
Houston Rockets,Brooklyn Nets,2.4,1.62,2021-12-08,W,Home W,True,140.0,17602
Minnesota Timberwolves,Utah Jazz,3.4,1.36,2021-12-08,L,Away W,True,35,17637
Memphis Grizzlies,Dallas Mavericks,1.83,2.0,2021-12-08,L,Away W,True,100.0,17737
New Orleans Pelicans,Denver Nuggets,2.1,1.77,2021-12-08,L,Away W,True,76,17813
Sacramento Kings,Orlando Magic,1.33,3.5,2021-12-08,W,Home W,True,33,17846
Golden State Warriors,Portland Trail Blazers,1.07,9.5,2021-12-08,W,Home W,True,6,17852
LA Clippers,Boston Celtics,-,-,2021-12-08,W,Away W,False,-100,17752
Philadelphia 76ers,Utah Jazz,2.2,1.71,2021-12-09,L,Away W,True,71,17823
Memphis Grizzlies,Los Angeles Lakers,2.55,1.57,2021-12-09,W,Home W,True,155.0,17978
San Antonio Spurs,Denver Nuggets,1.71,2.2,2021-12-09,W,Home W,True,71,18049
Charlotte Hornets,Sacramento Kings,-,-,2021-12-10,W,Away W,False,-100,17949
Indiana Pacers,Dallas Mavericks,1.77,2.1,2021-12-10,W,Home W,True,76,18025
Atlanta Hawks,Brooklyn Nets,1.77,2.1,2021-12-10,L,Away W,True,110.0,18135
Toronto Raptors,New York Knicks,1.8,2.05,2021-12-10,W,Home W,True,80,18215
Minnesota Timberwolves,Cleveland Cavaliers,2.05,1.8,2021-12-10,L,Away W,True,80,18295
Houston Rockets,Milwaukee Bucks,4.5,1.24,2021-12-10,L,Away W,True,23,18318
Oklahoma City Thunder,Los Angeles Lakers,2.5,1.59,2021-12-10,L,Away W,True,58,18376
New Orleans Pelicans,Detroit Pistons,1.42,3.0,2021-12-10,W,Home W,True,41,18417
Phoenix Suns,Boston Celtics,1.62,2.4,2021-12-10,W,Home W,True,62,18479
LA Clippers,Orlando Magic,-,-,2021-12-11,W,Home W,True,0,18479
Washington Wizards,Utah Jazz,3.5,1.33,2021-12-11,L,Away W,True,33,18512
Memphis Grizzlies,Houston Rockets,1.29,3.8,2021-12-11,W,Home W,True,29,18541
Miami Heat,Chicago Bulls,2.05,1.8,2021-12-11,W,Home W,True,105.0,18646
Cleveland Cavaliers,Sacramento Kings,1.38,3.2,2021-12-11,W,Home W,True,38,18684
Philadelphia 76ers,Golden State Warriors,2.35,1.65,2021-12-11,W,Home W,True,135.0,18819
San Antonio Spurs,Denver Nuggets,1.91,1.91,2021-12-11,L,Away W,True,90,18909
New York Knicks,Milwaukee Bucks,3.0,1.42,2021-12-12,L,Away W,True,41,18950
Detroit Pistons,Brooklyn Nets,3.6,1.32,2021-12-12,L,Away W,True,32,18982
San Antonio Spurs,New Orleans Pelicans,1.77,2.1,2021-12-12,W,Home W,True,76,19058
Oklahoma City Thunder,Dallas Mavericks,2.55,1.57,2021-12-12,L,Away W,True,57,19115
Portland Trail Blazers,Minnesota Timberwolves,1.67,2.3,2021-12-12,L,Away W,True,130.0,19245
Los Angeles Lakers,Orlando Magic,1.23,4.6,2021-12-12,W,Home W,True,23,19268
Cleveland Cavaliers,Miami Heat,1.48,2.8,2021-12-13,W,Home W,True,47,19315
Indiana Pacers,Golden State Warriors,2.55,1.57,2021-12-13,L,Away W,True,57,19372
Toronto Raptors,Sacramento Kings,1.54,2.65,2021-12-13,W,Home W,True,54,19426
Atlanta Hawks,Houston Rockets,1.2,5.0,2021-12-13,L,Home W,False,-100,19326
Boston Celtics,Milwaukee Bucks,1.95,1.87,2021-12-13,W,Home W,True,95,19421
Memphis Grizzlies,Philadelphia 76ers,1.69,2.25,2021-12-13,W,Home W,True,68,19489
Dallas Mavericks,Charlotte Hornets,-,-,2021-12-13,W,Home W,True,0,19489
Denver Nuggets,Washington Wizards,1.61,2.45,2021-12-13,W,Home W,True,60,19549
LA Clippers,Phoenix Suns,-,-,2021-12-13,W,Home W,True,0,19549
New York Knicks,Golden State Warriors,2.95,1.44,2021-12-14,L,Away W,True,44,19593
Brooklyn Nets,Toronto Raptors,1.61,2.45,2021-12-14,W,Home W,True,60,19653
Portland Trail Blazers,Phoenix Suns,1.91,1.91,2021-12-14,L,Away W,True,90,19743
Orlando Magic,Atlanta Hawks,4.2,1.26,2021-12-15,L,Away W,True,26,19769
Cleveland Cavaliers,Houston Rockets,1.24,4.5,2021-12-15,W,Home W,True,23,19792
Philadelphia 76ers,Miami Heat,1.33,3.5,2021-12-15,L,Away W,True,250.0,20042
Dallas Mavericks,Los Angeles Lakers,2.4,1.62,2021-12-15,L,Away W,True,62,20104
Oklahoma City Thunder,New Orleans Pelicans,2.6,1.56,2021-12-15,L,Away W,True,55,20159
Milwaukee Bucks,Indiana Pacers,2.3,1.67,2021-12-15,W,Home W,True,130.0,20289
San Antonio Spurs,Charlotte Hornets,-,-,2021-12-15,L,Away W,True,0,20289
Denver Nuggets,Minnesota Timberwolves,1.57,2.55,2021-12-15,L,Away W,True,155.0,20444
Sacramento Kings,Washington Wizards,2.1,1.77,2021-12-15,W,Home W,True,110.0,20554
Utah Jazz,LA Clippers,-,-,2021-12-15,W,Home W,True,0,20554
Portland Trail Blazers,Memphis Grizzlies,1.95,1.87,2021-12-15,L,Away W,True,86,20640
Indiana Pacers,Detroit Pistons,1.17,5.5,2021-12-16,W,Home W,True,16,20656
Brooklyn Nets,Philadelphia 76ers,2.3,1.67,2021-12-16,W,Home W,True,130.0,20786
Houston Rockets,New York Knicks,2.8,1.48,2021-12-16,L,Away W,True,47,20833
Phoenix Suns,Washington Wizards,1.26,4.25,2021-12-16,W,Home W,True,25,20858
Orlando Magic,Miami Heat,4.4,1.24,2021-12-17,L,Away W,True,24,20882
Atlanta Hawks,Denver Nuggets,1.62,2.4,2021-12-17,L,Away W,True,140.0,21022
Boston Celtics,Golden State Warriors,2.65,1.54,2021-12-17,L,Away W,True,54,21076
Minnesota Timberwolves,Los Angeles Lakers,2.0,1.83,2021-12-17,W,Home W,True,100.0,21176
Utah Jazz,San Antonio Spurs,1.14,6.0,2021-12-17,L,Home W,False,-100,21076
Portland Trail Blazers,Charlotte Hornets,-,-,2021-12-17,W,Home W,True,0,21076
Sacramento Kings,Memphis Grizzlies,3.3,1.37,2021-12-17,L,Away W,True,37,21113
New Orleans Pelicans,Milwaukee Bucks,1.83,2.0,2021-12-17,W,Home W,True,83,21196
Detroit Pistons,Houston Rockets,1.91,1.91,2021-12-18,L,Away W,True,90,21286
Brooklyn Nets,Orlando Magic,1.45,2.9,2021-12-18,L,Away W,True,190.0,21476
Toronto Raptors,Golden State Warriors,1.28,4.0,2021-12-18,W,Home W,True,27,21503
Oklahoma City Thunder,LA Clippers,-,-,2021-12-18,W,Away W,False,-100,21403
Boston Celtics,New York Knicks,1.47,2.85,2021-12-18,W,Home W,True,46,21449
Milwaukee Bucks,Cleveland Cavaliers,2.95,1.43,2021-12-18,L,Away W,True,43,21492
Utah Jazz,Washington Wizards,1.36,3.4,2021-12-18,L,Home W,False,-100,21392
Chicago Bulls,Los Angeles Lakers,1.36,3.4,2021-12-19,W,Home W,True,35,21427
Sacramento Kings,San Antonio Spurs,2.7,1.53,2021-12-19,W,Home W,True,170.0,21597
Memphis Grizzlies,Portland Trail Blazers,1.54,2.65,2021-12-19,L,Away W,True,165.0,21762
Detroit Pistons,Miami Heat,3.2,1.38,2021-12-19,W,Home W,True,220.0,21982
Minnesota Timberwolves,Dallas Mavericks,1.61,2.45,2021-12-19,W,Home W,True,60,22042
Phoenix Suns,Charlotte Hornets,-,-,2021-12-19,W,Home W,True,0,22042
Boston Celtics,Philadelphia 76ers,1.71,2.2,2021-12-20,L,Away W,True,120.0,22162
Memphis Grizzlies,Oklahoma City Thunder,1.25,4.3,2021-12-20,L,Home W,False,-100,22062
Chicago Bulls,Houston Rockets,1.36,3.4,2021-12-20,W,Home W,True,35,22097
Utah Jazz,Charlotte Hornets,-,-,2021-12-20,W,Home W,True,0,22097
Golden State Warriors,Sacramento Kings,1.1,7.5,2021-12-20,W,Home W,True,10,22107
LA Clippers,San Antonio Spurs,-,-,2021-12-20,L,Away W,True,0,22107
New York Knicks,Detroit Pistons,1.34,3.45,2021-12-21,W,Home W,True,34,22141
Miami Heat,Indiana Pacers,2.1,1.77,2021-12-21,W,Home W,True,110.0,22251
New Orleans Pelicans,Portland Trail Blazers,2.0,1.83,2021-12-21,W,Home W,True,100.0,22351
Dallas Mavericks,Minnesota Timberwolves,2.2,1.71,2021-12-21,W,Home W,True,120.0,22471
Los Angeles Lakers,Phoenix Suns,3.5,1.33,2021-12-21,L,Away W,True,33,22504
Atlanta Hawks,Orlando Magic,1.33,3.5,2021-12-22,L,Away W,True,250.0,22754
Boston Celtics,Cleveland Cavaliers,1.4,3.1,2021-12-22,W,Home W,True,40,22794
Milwaukee Bucks,Houston Rockets,1.26,4.25,2021-12-22,W,Home W,True,25,22819
Oklahoma City Thunder,Denver Nuggets,3.2,1.38,2021-12-22,W,Home W,True,220.0,23039
Sacramento Kings,LA Clippers,-,-,2021-12-22,L,Away W,True,0,23039
Philadelphia 76ers,Atlanta Hawks,1.14,6.0,2021-12-23,L,Away W,True,500.0,23539
Indiana Pacers,Houston Rockets,1.37,3.3,2021-12-23,W,Home W,True,37,23576
Orlando Magic,New Orleans Pelicans,2.7,1.53,2021-12-23,L,Away W,True,52,23628
Miami Heat,Detroit Pistons,1.13,6.25,2021-12-23,W,Home W,True,13,23641
New York Knicks,Washington Wizards,1.62,2.4,2021-12-23,L,Away W,True,140.0,23781
Dallas Mavericks,Milwaukee Bucks,2.4,1.62,2021-12-23,L,Away W,True,62,23843
Utah Jazz,Minnesota Timberwolves,1.08,8.75,2021-12-23,W,Home W,True,7,23850
Denver Nuggets,Charlotte Hornets,-,-,2021-12-23,L,Away W,True,0,23850
Phoenix Suns,Oklahoma City Thunder,1.07,9.0,2021-12-23,W,Home W,True,7,23857
Golden State Warriors,Memphis Grizzlies,1.48,2.8,2021-12-23,W,Home W,True,47,23904
Los Angeles Lakers,San Antonio Spurs,1.8,2.05,2021-12-23,L,Away W,True,105.0,24009
New York Knicks,Atlanta Hawks,1.48,2.8,2021-12-25,W,Home W,True,47,24056
Milwaukee Bucks,Boston Celtics,1.3,3.7,2021-12-25,W,Away W,False,-100,23956
Phoenix Suns,Golden State Warriors,1.42,3.0,2021-12-25,L,Away W,True,200.0,24156
Los Angeles Lakers,Brooklyn Nets,1.74,2.15,2021-12-25,L,Away W,True,115.0,24271
Utah Jazz,Dallas Mavericks,1.1,7.5,2021-12-25,W,Away W,False,-100,24171
Miami Heat,Orlando Magic,1.2,5.0,2021-12-26,W,Home W,True,20,24191
Washington Wizards,Philadelphia 76ers,2.55,1.57,2021-12-26,L,Away W,True,57,24248
Cleveland Cavaliers,Toronto Raptors,1.26,4.2,2021-12-26,W,Home W,True,26,24274
Sacramento Kings,Memphis Grizzlies,2.2,1.71,2021-12-26,L,Away W,True,71,24345
Oklahoma City Thunder,New Orleans Pelicans,2.05,1.8,2021-12-26,W,Home W,True,105.0,24450
San Antonio Spurs,Detroit Pistons,1.18,5.25,2021-12-26,W,Home W,True,18,24468
Chicago Bulls,Indiana Pacers,1.56,2.6,2021-12-26,W,Home W,True,55,24523
LA Clippers,Denver Nuggets,-,-,2021-12-26,L,Away W,True,0,24523
Charlotte Hornets,Houston Rockets,-,-,2021-12-27,W,Home W,True,0,24523
Atlanta Hawks,Chicago Bulls,2.4,1.62,2021-12-27,L,Away W,True,62,24585
Minnesota Timberwolves,Boston Celtics,2.85,1.47,2021-12-27,W,Away W,False,-100,24485
San Antonio Spurs,Utah Jazz,3.4,1.36,2021-12-27,L,Away W,True,35,24520
Portland Trail Blazers,Dallas Mavericks,1.67,2.3,2021-12-27,L,Away W,True,130.0,24650
LA Clippers,Brooklyn Nets,-,-,2021-12-27,L,Away W,True,0,24650
Orlando Magic,Milwaukee Bucks,9.0,1.07,2021-12-28,L,Away W,True,7,24657
Toronto Raptors,Philadelphia 76ers,3.1,1.4,2021-12-28,L,Away W,True,40,24697
Miami Heat,Washington Wizards,1.31,3.65,2021-12-28,W,Home W,True,31,24728
Minnesota Timberwolves,New York Knicks,2.7,1.53,2021-12-28,L,Away W,True,52,24780
Houston Rockets,Los Angeles Lakers,2.9,1.45,2021-12-28,L,Away W,True,45,24825
New Orleans Pelicans,Cleveland Cavaliers,2.65,1.54,2021-12-28,W,Away W,False,-100,24725
Golden State Warriors,Denver Nuggets,1.29,3.9,2021-12-28,L,Away W,True,290.0,25015
Detroit Pistons,New York Knicks,3.8,1.29,2021-12-29,L,Away W,True,29,25044
Indiana Pacers,Charlotte Hornets,-,-,2021-12-29,L,Away W,True,0,25044
Boston Celtics,LA Clippers,-,-,2021-12-29,L,Away W,True,0,25044
Memphis Grizzlies,Los Angeles Lakers,1.4,3.1,2021-12-29,W,Home W,True,40,25084
Chicago Bulls,Atlanta Hawks,1.3,3.7,2021-12-29,W,Home W,True,30,25114
Phoenix Suns,Oklahoma City Thunder,1.06,10.5,2021-12-29,W,Home W,True,5,25119
Portland Trail Blazers,Utah Jazz,3.65,1.31,2021-12-29,L,Away W,True,31,25150
Sacramento Kings,Dallas Mavericks,1.95,1.87,2021-12-29,W,Away W,False,-100,25050
Brooklyn Nets,Philadelphia 76ers,1.5,2.75,2021-12-30,L,Away W,True,175.0,25225
Washington Wizards,Cleveland Cavaliers,1.61,2.45,2021-12-30,W,Home W,True,60,25285
Orlando Magic,Milwaukee Bucks,8.0,1.09,2021-12-30,L,Away W,True,9,25294
Boston Celtics,Phoenix Suns,2.3,1.67,2021-12-31,W,Home W,True,130.0,25424
Indiana Pacers,Chicago Bulls,2.15,1.74,2021-12-31,L,Away W,True,74,25498
Sacramento Kings,Dallas Mavericks,1.95,1.87,2021-12-31,L,Away W,True,86,25584
Houston Rockets,Miami Heat,2.7,1.53,2021-12-31,L,Away W,True,52,25636
Cleveland Cavaliers,Atlanta Hawks,1.74,2.15,2021-12-31,L,Away W,True,115.0,25751
Toronto Raptors,LA Clippers,-,-,2021-12-31,W,Home W,True,0,25751
Memphis Grizzlies,San Antonio Spurs,1.45,2.9,2021-12-31,W,Home W,True,45,25796
Utah Jazz,Minnesota Timberwolves,1.12,6.5,2021-12-31,W,Home W,True,12,25808
Los Angeles Lakers,Portland Trail Blazers,1.43,2.95,2021-12-31,W,Home W,True,43,25851
Toronto Raptors,New York Knicks,1.28,4.0,2022-01-02,W,Home W,True,27,25878
Sacramento Kings,Miami Heat,2.45,1.61,2022-01-02,W,Away W,False,-100,25778
Oklahoma City Thunder,Dallas Mavericks,5.0,1.2,2022-01-02,L,Away W,True,20,25798
Charlotte Hornets,Phoenix Suns,-,-,2022-01-02,L,Away W,True,0,25798
New Orleans Pelicans,Utah Jazz,4.3,1.25,2022-01-03,L,Away W,True,25,25823
Golden State Warriors,Miami Heat,1.18,5.25,2022-01-03,W,Home W,True,18,25841
Dallas Mavericks,Golden State Warriors,2.7,1.53,2022-01-05,W,Home W,True,170.0,26011
Milwaukee Bucks,Toronto Raptors,1.77,2.1,2022-01-05,L,Away W,True,110.0,26121
Denver Nuggets,Utah Jazz,1.91,1.91,2022-01-05,L,Away W,True,90,26211
New Orleans Pelicans,Golden State Warriors,1.87,1.95,2022-01-06,W,Away W,False,-100,26111
Philadelphia 76ers,San Antonio Spurs,1.29,3.8,2022-01-07,W,Home W,True,29,26140
Houston Rockets,Dallas Mavericks,2.3,1.67,2022-01-07,L,Away W,True,66,26206
Oklahoma City Thunder,Minnesota Timberwolves,2.65,1.54,2022-01-07,L,Away W,True,54,26260
Portland Trail Blazers,Cleveland Cavaliers,3.0,1.42,2022-01-07,L,Away W,True,41,26301
Detroit Pistons,Orlando Magic,1.83,2.0,2022-01-08,W,Home W,True,83,26384
Boston Celtics,New York Knicks,1.32,3.6,2022-01-08,W,Home W,True,32,26416
Houston Rockets,Minnesota Timberwolves,3.1,1.4,2022-01-09,L,Away W,True,40,26456
Oklahoma City Thunder,Denver Nuggets,3.35,1.36,2022-01-09,L,Away W,True,36,26492
Brooklyn Nets,San Antonio Spurs,1.2,5.0,2022-01-09,W,Home W,True,20,26512
Golden State Warriors,Cleveland Cavaliers,1.34,3.45,2022-01-09,W,Home W,True,34,26546
Portland Trail Blazers,Sacramento Kings,2.05,1.8,2022-01-09,W,Home W,True,105.0,26651
Houston Rockets,Philadelphia 76ers,5.0,1.2,2022-01-10,L,Away W,True,20,26671
Washington Wizards,Oklahoma City Thunder,1.38,3.2,2022-01-11,W,Home W,True,38,26709
Toronto Raptors,Phoenix Suns,2.65,1.54,2022-01-11,L,Away W,True,54,26763
New Orleans Pelicans,Minnesota Timberwolves,2.4,1.62,2022-01-11,W,Away W,False,-100,26663
Washington Wizards,Orlando Magic,1.38,3.2,2022-01-12,W,Home W,True,38,26701
San Antonio Spurs,Houston Rockets,1.36,3.4,2022-01-12,L,Away W,True,240.0,26941
Memphis Grizzlies,Minnesota Timberwolves,1.69,2.25,2022-01-13,W,Home W,True,68,27009
New Orleans Pelicans,LA Clippers,-,-,2022-01-13,W,Home W,True,0,27009
Detroit Pistons,Toronto Raptors,4.4,1.24,2022-01-14,W,Home W,True,340.0,27349
Indiana Pacers,Phoenix Suns,2.8,1.48,2022-01-14,L,Away W,True,47,27396
Memphis Grizzlies,Dallas Mavericks,1.71,2.2,2022-01-14,L,Away W,True,120.0,27516
Milwaukee Bucks,Toronto Raptors,1.29,3.8,2022-01-15,L,Away W,True,280.0,27796
Brooklyn Nets,New Orleans Pelicans,1.5,2.75,2022-01-15,W,Home W,True,50,27846
Oklahoma City Thunder,Cleveland Cavaliers,2.75,1.5,2022-01-15,L,Away W,True,50,27896
Boston Celtics,Chicago Bulls,1.32,3.6,2022-01-15,W,Away W,False,-100,27796
San Antonio Spurs,LA Clippers,-,-,2022-01-15,W,Home W,True,0,27796
Sacramento Kings,Houston Rockets,1.54,2.65,2022-01-16,L,Away W,True,165.0,27961
Minnesota Timberwolves,Golden State Warriors,1.53,2.7,2022-01-16,W,Home W,True,52,28013
Detroit Pistons,Phoenix Suns,6.5,1.12,2022-01-16,L,Away W,True,12,28025
Cleveland Cavaliers,Brooklyn Nets,1.62,2.4,2022-01-17,W,Home W,True,62,28087
Miami Heat,Toronto Raptors,1.87,2.05,2022-01-17,W,Home W,True,86,28173
Dallas Mavericks,Oklahoma City Thunder,1.12,6.5,2022-01-17,W,Home W,True,12,28185
Golden State Warriors,Detroit Pistons,1.05,11.0,2022-01-18,W,Home W,True,5,28190
Washington Wizards,Brooklyn Nets,1.87,1.95,2022-01-19,L,Away W,True,95,28285
Philadelphia 76ers,Orlando Magic,1.12,6.75,2022-01-19,W,Home W,True,11,28296
Miami Heat,Portland Trail Blazers,1.23,4.6,2022-01-19,W,Home W,True,23,28319
Atlanta Hawks,Minnesota Timberwolves,1.8,2.05,2022-01-19,W,Home W,True,80,28399
Chicago Bulls,Cleveland Cavaliers,2.4,1.62,2022-01-19,W,Home W,True,140.0,28539
Milwaukee Bucks,Memphis Grizzlies,1.38,3.25,2022-01-19,W,Home W,True,37,28576
Dallas Mavericks,Toronto Raptors,1.57,2.55,2022-01-19,W,Home W,True,57,28633
San Antonio Spurs,Oklahoma City Thunder,1.36,3.4,2022-01-19,W,Home W,True,35,28668
Sacramento Kings,Detroit Pistons,1.33,3.5,2022-01-19,L,Away W,True,250.0,28918
Denver Nuggets,LA Clippers,-,-,2022-01-19,W,Away W,False,-100,28818
New York Knicks,New Orleans Pelicans,1.62,2.4,2022-01-20,L,Away W,True,140.0,28958
Dallas Mavericks,Phoenix Suns,2.1,1.77,2022-01-20,L,Away W,True,76,29034
Philadelphia 76ers,LA Clippers,-,-,2022-01-21,L,Home W,False,-100,28934
Milwaukee Bucks,Chicago Bulls,1.17,5.5,2022-01-21,W,Away W,False,-100,28834
Utah Jazz,Detroit Pistons,1.08,8.5,2022-01-21,W,Home W,True,8,28842
Denver Nuggets,Memphis Grizzlies,1.62,2.4,2022-01-21,L,Away W,True,140.0,28982
New York Knicks,LA Clippers,-,-,2022-01-23,W,Home W,True,0,28982
Washington Wizards,Boston Celtics,2.15,1.74,2022-01-23,L,Away W,True,74,29056
Toronto Raptors,Portland Trail Blazers,1.29,3.8,2022-01-23,L,Away W,True,280.0,29336
Dallas Mavericks,Memphis Grizzlies,1.59,2.5,2022-01-23,W,Home W,True,58,29394
Denver Nuggets,Detroit Pistons,1.12,6.5,2022-01-23,W,Home W,True,12,29406
Golden State Warriors,Utah Jazz,1.77,2.1,2022-01-23,W,Home W,True,76,29482
Cleveland Cavaliers,New York Knicks,1.53,2.7,2022-01-24,W,Away W,False,-100,29382
Oklahoma City Thunder,Chicago Bulls,1.91,1.91,2022-01-24,L,Away W,True,90,29472
Washington Wizards,LA Clippers,-,-,2022-01-25,L,Away W,True,0,29472
Detroit Pistons,Denver Nuggets,3.35,1.36,2022-01-25,L,Away W,True,36,29508
Boston Celtics,Sacramento Kings,1.24,4.5,2022-01-25,W,Home W,True,23,29531
Golden State Warriors,Dallas Mavericks,1.61,2.45,2022-01-25,W,Home W,True,60,29591
Portland Trail Blazers,Minnesota Timberwolves,2.3,1.67,2022-01-25,L,Away W,True,66,29657
Philadelphia 76ers,New Orleans Pelicans,1.15,5.75,2022-01-25,W,Home W,True,15,29672
Orlando Magic,LA Clippers,-,-,2022-01-26,L,Away W,True,0,29672
Cleveland Cavaliers,Milwaukee Bucks,2.6,1.56,2022-01-26,W,Home W,True,160.0,29832
Atlanta Hawks,Sacramento Kings,1.18,5.25,2022-01-26,W,Home W,True,18,29850
San Antonio Spurs,Memphis Grizzlies,2.5,1.59,2022-01-26,L,Away W,True,58,29908
Portland Trail Blazers,Dallas Mavericks,2.6,1.56,2022-01-26,L,Away W,True,55,29963
Golden State Warriors,Minnesota Timberwolves,1.42,3.0,2022-01-27,W,Home W,True,41,30004
San Antonio Spurs,Chicago Bulls,1.77,2.1,2022-01-28,W,Home W,True,76,30080
Milwaukee Bucks,New York Knicks,1.26,4.2,2022-01-28,W,Home W,True,26,30106
New Orleans Pelicans,Denver Nuggets,2.45,1.61,2022-01-28,L,Away W,True,60,30166
Chicago Bulls,Portland Trail Blazers,1.48,2.8,2022-01-30,W,Home W,True,47,30213
