Home Team,Away Team,Home Odds,Away Odds,Date,Result,Prediction,Correct?,Bet Result,Total
Detroit Pistons,Milwaukee Bucks,3.4,1.33,2019-01-29,L,Away W,True,33,27229
New York Knicks,Dallas Mavericks,3.4,1.33,2019-01-30,L,Away W,True,33,27262
Boston Celtics,Charlotte Hornets,-,-,2019-01-30,W,Home W,True,0,27262
Sacramento Kings,Atlanta Hawks,1.45,2.8,2019-01-30,W,Home W,True,45,27307
Detroit Pistons,Dallas Mavericks,1.29,3.7,2019-01-31,W,Home W,True,29,27336
Toronto Raptors,Milwaukee Bucks,1.71,2.2,2019-01-31,L,Away W,True,120.0,27456
LA Clippers,Los Angeles Lakers,-,-,2019-01-31,L,Away W,True,0,27456
New York Knicks,Boston Celtics,10.0,1.06,2019-02-01,L,Away W,True,6,27462
Utah Jazz,Atlanta Hawks,1.1,7.5,2019-02-01,W,Home W,True,10,27472
Cleveland Cavaliers,Dallas Mavericks,2.9,1.42,2019-02-02,L,Away W,True,41,27513
Phoenix Suns,Atlanta Hawks,1.74,2.15,2019-02-02,L,Away W,True,115.0,27628
Boston Celtics,Oklahoma City Thunder,1.56,2.5,2019-02-03,W,Home W,True,55,27683
Washington Wizards,Atlanta Hawks,1.32,3.5,2019-02-04,L,Away W,True,250.0,27933
Brooklyn Nets,Milwaukee Bucks,3.6,1.3,2019-02-04,L,Away W,True,30,27963
Phoenix Suns,Houston Rockets,4.0,1.25,2019-02-04,L,Away W,True,25,27988
Cleveland Cavaliers,Boston Celtics,6.5,1.12,2019-02-05,L,Away W,True,12,28000
Oklahoma City Thunder,Orlando Magic,1.2,4.75,2019-02-05,W,Home W,True,20,28020
Philadelphia 76ers,Toronto Raptors,1.8,2.05,2019-02-05,L,Away W,True,105.0,28125
Brooklyn Nets,Denver Nuggets,2.42,1.61,2019-02-06,W,Home W,True,142.0,28267
Dallas Mavericks,Charlotte Hornets,-,-,2019-02-06,W,Home W,True,0,28267
Philadelphia 76ers,Denver Nuggets,1.33,3.4,2019-02-08,W,Home W,True,33,28300
Detroit Pistons,New York Knicks,1.26,3.9,2019-02-08,W,Home W,True,26,28326
Dallas Mavericks,Milwaukee Bucks,3.0,1.4,2019-02-08,L,Away W,True,40,28366
Utah Jazz,San Antonio Spurs,1.29,3.75,2019-02-09,W,Home W,True,28,28394
New York Knicks,Toronto Raptors,11.0,1.05,2019-02-09,L,Away W,True,5,28399
Atlanta Hawks,Charlotte Hornets,-,-,2019-02-09,L,Away W,True,0,28399
Dallas Mavericks,Portland Trail Blazers,2.35,1.65,2019-02-10,W,Away W,False,-100,28299
Philadelphia 76ers,Los Angeles Lakers,1.3,3.6,2019-02-10,W,Home W,True,30,28329
Atlanta Hawks,Los Angeles Lakers,3.0,1.4,2019-02-12,W,Away W,False,-100,28229
Philadelphia 76ers,Boston Celtics,1.33,3.4,2019-02-12,L,Away W,True,240.0,28469
Cleveland Cavaliers,Brooklyn Nets,3.75,1.29,2019-02-13,L,Away W,True,28,28497
New York Knicks,Philadelphia 76ers,5.5,1.15,2019-02-13,L,Away W,True,15,28512
Chicago Bulls,Memphis Grizzlies,1.83,2.0,2019-02-13,W,Home W,True,83,28595
Denver Nuggets,Sacramento Kings,1.29,3.75,2019-02-13,W,Away W,False,-100,28495
Atlanta Hawks,New York Knicks,1.3,3.67,2019-02-14,L,Away W,True,267.0,28762
Philadelphia 76ers,Miami Heat,1.42,2.9,2019-02-21,W,Away W,False,-100,28662
Cleveland Cavaliers,Phoenix Suns,1.83,2.0,2019-02-21,W,Home W,True,83,28745
Toronto Raptors,San Antonio Spurs,1.25,4.0,2019-02-22,W,Home W,True,25,28770
Memphis Grizzlies,LA Clippers,-,-,2019-02-22,L,Away W,True,0,28770
Dallas Mavericks,Denver Nuggets,3.6,1.3,2019-02-22,L,Away W,True,30,28800
Cleveland Cavaliers,Memphis Grizzlies,1.77,2.1,2019-02-23,W,Home W,True,76,28876
Charlotte Hornets,Brooklyn Nets,-,-,2019-02-23,L,Away W,True,0,28876
Atlanta Hawks,Phoenix Suns,1.67,2.3,2019-02-23,W,Home W,True,66,28942
Chicago Bulls,Boston Celtics,5.5,1.15,2019-02-23,W,Away W,False,-100,28842
Toronto Raptors,Orlando Magic,1.32,3.5,2019-02-24,L,Home W,False,-100,28742
Cleveland Cavaliers,Portland Trail Blazers,4.75,1.2,2019-02-25,L,Away W,True,20,28762
Miami Heat,Phoenix Suns,1.26,3.9,2019-02-25,L,Away W,True,290.0,29052
Minnesota Timberwolves,Sacramento Kings,1.59,2.45,2019-02-25,W,Home W,True,58,29110
New York Knicks,Orlando Magic,3.6,1.3,2019-02-26,W,Away W,False,-100,29010
Denver Nuggets,Oklahoma City Thunder,1.61,2.42,2019-02-26,W,Home W,True,60,29070
Los Angeles Lakers,New Orleans Pelicans,1.36,3.3,2019-02-27,W,Home W,True,35,29105
Indiana Pacers,Minnesota Timberwolves,1.62,2.4,2019-02-28,W,Home W,True,62,29167
Denver Nuggets,Utah Jazz,1.31,3.55,2019-02-28,L,Away W,True,255.0,29422
Oklahoma City Thunder,Philadelphia 76ers,1.54,2.55,2019-02-28,L,Away W,True,155.0,29577
Atlanta Hawks,Chicago Bulls,1.95,1.87,2019-03-01,L,Away W,True,86,29663
Brooklyn Nets,Charlotte Hornets,-,-,2019-03-01,L,Away W,True,0,29663
Boston Celtics,Washington Wizards,1.17,5.25,2019-03-01,W,Home W,True,16,29679
Cleveland Cavaliers,Detroit Pistons,4.25,1.24,2019-03-02,L,Away W,True,23,29702
Dallas Mavericks,Memphis Grizzlies,1.5,2.7,2019-03-02,L,Away W,True,170.0,29872
San Antonio Spurs,Oklahoma City Thunder,1.5,2.7,2019-03-02,W,Home W,True,50,29922
Phoenix Suns,Los Angeles Lakers,3.5,1.32,2019-03-02,W,Home W,True,250.0,30172
Utah Jazz,Milwaukee Bucks,1.5,2.7,2019-03-02,W,Home W,True,50,30222
Denver Nuggets,New Orleans Pelicans,1.07,9.0,2019-03-02,L,Home W,False,-100,30122
Charlotte Hornets,Portland Trail Blazers,-,-,2019-03-03,L,Away W,True,0,30122
Chicago Bulls,Atlanta Hawks,1.56,2.5,2019-03-03,L,Away W,True,150.0,30272
LA Clippers,New York Knicks,-,-,2019-03-03,W,Home W,True,0,30272
Detroit Pistons,Toronto Raptors,2.15,1.74,2019-03-03,W,Away W,False,-100,30172
Sacramento Kings,New York Knicks,1.12,6.5,2019-03-04,W,Home W,True,12,30184
Los Angeles Lakers,LA Clippers,-,-,2019-03-04,L,Away W,True,0,30184
Toronto Raptors,Houston Rockets,1.62,2.4,2019-03-05,L,Away W,True,140.0,30324
Memphis Grizzlies,Portland Trail Blazers,2.9,1.42,2019-03-05,W,Home W,True,190.0,30514
Minnesota Timberwolves,Oklahoma City Thunder,2.1,1.77,2019-03-05,W,Home W,True,110.0,30624
Washington Wizards,Dallas Mavericks,1.42,2.9,2019-03-06,W,Home W,True,41,30665
Detroit Pistons,Minnesota Timberwolves,1.5,2.7,2019-03-06,W,Home W,True,50,30715
Brooklyn Nets,Cleveland Cavaliers,1.18,5.0,2019-03-06,W,Home W,True,18,30733
Phoenix Suns,New York Knicks,1.56,2.5,2019-03-06,W,Home W,True,55,30788
Los Angeles Lakers,Denver Nuggets,2.8,1.45,2019-03-06,L,Away W,True,45,30833
Portland Trail Blazers,Oklahoma City Thunder,1.59,2.45,2019-03-07,L,Away W,True,145.0,30978
Orlando Magic,Dallas Mavericks,1.33,3.4,2019-03-08,W,Away W,False,-100,30878
Memphis Grizzlies,Utah Jazz,2.7,1.5,2019-03-08,W,Home W,True,170.0,31048
New Orleans Pelicans,Toronto Raptors,4.5,1.22,2019-03-08,L,Away W,True,22,31070
Houston Rockets,Philadelphia 76ers,1.25,4.0,2019-03-08,W,Home W,True,25,31095
Chicago Bulls,Detroit Pistons,2.45,1.59,2019-03-08,L,Away W,True,58,31153
LA Clippers,Oklahoma City Thunder,-,-,2019-03-08,W,Home W,True,0,31153
New York Knicks,Sacramento Kings,3.0,1.4,2019-03-09,L,Away W,True,40,31193
Atlanta Hawks,Brooklyn Nets,2.7,1.5,2019-03-09,L,Away W,True,50,31243
Minnesota Timberwolves,Washington Wizards,1.33,3.4,2019-03-09,W,Away W,False,-100,31143
Los Angeles Lakers,Boston Celtics,3.55,1.31,2019-03-09,L,Away W,True,31,31174
Portland Trail Blazers,Phoenix Suns,1.1,7.5,2019-03-09,W,Home W,True,10,31184
Detroit Pistons,Chicago Bulls,1.22,4.5,2019-03-10,W,Home W,True,22,31206
Memphis Grizzlies,Orlando Magic,1.91,1.91,2019-03-10,W,Home W,True,90,31296
Dallas Mavericks,Houston Rockets,4.5,1.22,2019-03-10,L,Away W,True,22,31318
San Antonio Spurs,Milwaukee Bucks,2.2,1.71,2019-03-10,W,Home W,True,120.0,31438
Minnesota Timberwolves,New York Knicks,1.36,3.25,2019-03-10,W,Home W,True,36,31474
Cleveland Cavaliers,Toronto Raptors,4.5,1.22,2019-03-11,W,Home W,True,350.0,31824
Washington Wizards,Sacramento Kings,1.77,2.1,2019-03-11,W,Home W,True,76,31900
Houston Rockets,Charlotte Hornets,-,-,2019-03-11,W,Home W,True,0,31900
Utah Jazz,Oklahoma City Thunder,1.59,2.45,2019-03-11,L,Away W,True,145.0,32045
LA Clippers,Boston Celtics,-,-,2019-03-11,W,Home W,True,0,32045
Dallas Mavericks,San Antonio Spurs,2.4,1.62,2019-03-12,L,Away W,True,62,32107
LA Clippers,Portland Trail Blazers,-,-,2019-03-12,L,Away W,True,0,32107
Miami Heat,Detroit Pistons,1.77,2.1,2019-03-13,W,Home W,True,76,32183
Washington Wizards,Orlando Magic,1.77,2.1,2019-03-13,W,Home W,True,76,32259
Oklahoma City Thunder,Brooklyn Nets,1.36,3.3,2019-03-13,W,Home W,True,35,32294
Orlando Magic,Cleveland Cavaliers,1.25,4.0,2019-03-14,W,Home W,True,25,32319
Boston Celtics,Sacramento Kings,1.26,3.9,2019-03-14,W,Home W,True,26,32345
Toronto Raptors,Los Angeles Lakers,1.32,3.5,2019-03-14,W,Home W,True,32,32377
Philadelphia 76ers,Sacramento Kings,1.14,6.0,2019-03-15,W,Home W,True,14,32391
Washington Wizards,Charlotte Hornets,-,-,2019-03-15,L,Away W,True,0,32391
LA Clippers,Chicago Bulls,-,-,2019-03-15,W,Home W,True,0,32391
Dallas Mavericks,Cleveland Cavaliers,1.45,2.8,2019-03-16,W,Away W,False,-100,32291
New York Knicks,Los Angeles Lakers,2.75,1.48,2019-03-17,W,Away W,False,-100,32191
Detroit Pistons,Toronto Raptors,1.91,1.91,2019-03-17,W,Home W,True,90,32281
Orlando Magic,Atlanta Hawks,1.24,4.25,2019-03-17,W,Home W,True,23,32304
Sacramento Kings,Chicago Bulls,1.36,3.3,2019-03-17,W,Home W,True,35,32339
LA Clippers,Brooklyn Nets,-,-,2019-03-17,W,Away W,False,-100,32239
Washington Wizards,Utah Jazz,2.9,1.42,2019-03-18,L,Away W,True,41,32280
Toronto Raptors,New York Knicks,1.08,8.5,2019-03-18,W,Home W,True,8,32288
Atlanta Hawks,Houston Rockets,4.25,1.24,2019-03-19,L,Away W,True,23,32311
Milwaukee Bucks,Los Angeles Lakers,1.12,6.5,2019-03-19,W,Home W,True,12,32323
Cleveland Cavaliers,Milwaukee Bucks,3.1,1.38,2019-03-20,W,Away W,False,-100,32223
Philadelphia 76ers,Boston Celtics,1.59,2.45,2019-03-20,W,Home W,True,58,32281
Chicago Bulls,Washington Wizards,2.5,1.56,2019-03-20,W,Home W,True,150.0,32431
Memphis Grizzlies,Houston Rockets,3.1,1.38,2019-03-20,W,Away W,False,-100,32331
Washington Wizards,Denver Nuggets,4.0,1.25,2019-03-21,L,Away W,True,25,32356
Atlanta Hawks,Utah Jazz,3.6,1.3,2019-03-21,W,Away W,False,-100,32256
Sacramento Kings,Dallas Mavericks,1.22,4.5,2019-03-21,W,Home W,True,22,32278
Phoenix Suns,Detroit Pistons,3.4,1.33,2019-03-21,L,Away W,True,33,32311
New York Knicks,Denver Nuggets,7.0,1.11,2019-03-22,L,Away W,True,11,32322
Toronto Raptors,Oklahoma City Thunder,1.74,2.15,2019-03-22,L,Away W,True,115.0,32437
Houston Rockets,San Antonio Spurs,1.37,3.2,2019-03-22,W,Home W,True,37,32474
Milwaukee Bucks,Miami Heat,1.29,3.7,2019-03-22,W,Home W,True,29,32503
Los Angeles Lakers,Brooklyn Nets,2.2,1.71,2019-03-22,L,Away W,True,71,32574
Charlotte Hornets,Boston Celtics,-,-,2019-03-23,W,Home W,True,0,32574
Atlanta Hawks,Philadelphia 76ers,3.6,1.3,2019-03-23,W,Away W,False,-100,32474
Chicago Bulls,Utah Jazz,6.25,1.13,2019-03-23,L,Away W,True,13,32487
Portland Trail Blazers,Detroit Pistons,1.42,2.9,2019-03-23,W,Home W,True,41,32528
Sacramento Kings,Phoenix Suns,1.15,5.5,2019-03-23,W,Home W,True,15,32543
New York Knicks,LA Clippers,-,-,2019-03-24,L,Away W,True,0,32543
Toronto Raptors,Charlotte Hornets,-,-,2019-03-24,L,Home W,False,-100,32443
Boston Celtics,San Antonio Spurs,2.15,1.74,2019-03-24,L,Away W,True,74,32517
Los Angeles Lakers,Sacramento Kings,1.91,1.91,2019-03-24,W,Home W,True,90,32607
Portland Trail Blazers,Brooklyn Nets,1.38,3.1,2019-03-25,W,Away W,False,-100,32507
Cleveland Cavaliers,Boston Celtics,3.0,1.4,2019-03-26,L,Away W,True,40,32547
Charlotte Hornets,San Antonio Spurs,-,-,2019-03-26,W,Home W,True,0,32547
New Orleans Pelicans,Atlanta Hawks,2.25,1.69,2019-03-26,L,Away W,True,68,32615
Milwaukee Bucks,Houston Rockets,1.69,2.25,2019-03-26,W,Home W,True,68,32683
Phoenix Suns,Washington Wizards,2.0,1.83,2019-03-27,L,Away W,True,83,32766
Utah Jazz,Los Angeles Lakers,1.05,11.0,2019-03-27,W,Home W,True,5,32771
Philadelphia 76ers,Brooklyn Nets,1.31,3.55,2019-03-28,W,Home W,True,31,32802
Milwaukee Bucks,LA Clippers,-,-,2019-03-28,W,Home W,True,0,32802
Houston Rockets,Denver Nuggets,1.37,3.2,2019-03-28,W,Home W,True,37,32839
San Antonio Spurs,Cleveland Cavaliers,1.1,7.5,2019-03-28,W,Home W,True,10,32849
Boston Celtics,Indiana Pacers,1.33,3.4,2019-03-29,W,Away W,False,-100,32749
Oklahoma City Thunder,Denver Nuggets,1.5,2.7,2019-03-29,L,Away W,True,170.0,32919
LA Clippers,Cleveland Cavaliers,-,-,2019-03-30,W,Home W,True,0,32919
Detroit Pistons,Portland Trail Blazers,1.49,2.72,2019-03-30,W,Home W,True,49,32968
Atlanta Hawks,Milwaukee Bucks,2.15,1.74,2019-03-31,W,Away W,False,-100,32868
Denver Nuggets,Washington Wizards,1.14,6.0,2019-03-31,L,Home W,False,-100,32768
Brooklyn Nets,Toronto Raptors,2.1,1.77,2019-04-03,L,Away W,True,76,32844
Phoenix Suns,Utah Jazz,5.5,1.15,2019-04-03,L,Away W,True,15,32859
Philadelphia 76ers,Milwaukee Bucks,2.5,1.56,2019-04-04,L,Away W,True,55,32914
Sacramento Kings,Cleveland Cavaliers,1.18,5.0,2019-04-04,W,Home W,True,18,32932
Orlando Magic,Atlanta Hawks,1.24,4.25,2019-04-05,W,Home W,True,23,32955
Houston Rockets,New York Knicks,1.02,17.0,2019-04-05,W,Home W,True,1,32956
Utah Jazz,Sacramento Kings,1.17,5.25,2019-04-05,W,Home W,True,16,32972
Milwaukee Bucks,Brooklyn Nets,1.62,2.4,2019-04-06,L,Away W,True,140.0,33112
Detroit Pistons,Charlotte Hornets,-,-,2019-04-07,L,Away W,True,0,33112
Milwaukee Bucks,Atlanta Hawks,1.1,7.5,2019-04-07,W,Home W,True,10,33122
Portland Trail Blazers,Denver Nuggets,1.22,4.5,2019-04-07,W,Home W,True,22,33144
Los Angeles Lakers,Utah Jazz,8.0,1.09,2019-04-07,W,Away W,False,-100,33044
Cleveland Cavaliers,Charlotte Hornets,-,-,2019-04-09,L,Away W,True,0,33044
Oklahoma City Thunder,Houston Rockets,2.3,1.67,2019-04-09,W,Away W,False,-100,32944
Charlotte Hornets,Orlando Magic,-,-,2019-04-10,L,Away W,True,0,32944
Denver Nuggets,Minnesota Timberwolves,1.09,8.0,2019-04-10,W,Home W,True,9,32953
Toronto Raptors,Orlando Magic,1.2,4.75,2019-04-13,L,Away W,True,375.0,33328
Philadelphia 76ers,Brooklyn Nets,1.22,4.5,2019-04-15,W,Home W,True,22,33350
Toronto Raptors,Orlando Magic,1.12,6.5,2019-04-16,W,Home W,True,12,33362
Denver Nuggets,San Antonio Spurs,1.3,3.6,2019-04-16,W,Home W,True,30,33392
Portland Trail Blazers,Oklahoma City Thunder,1.87,1.95,2019-04-16,W,Home W,True,86,33478
Boston Celtics,Indiana Pacers,1.29,3.75,2019-04-17,W,Home W,True,28,33506
Milwaukee Bucks,Detroit Pistons,1.03,13.0,2019-04-17,W,Home W,True,3,33509
Houston Rockets,Utah Jazz,1.33,3.4,2019-04-17,W,Home W,True,33,33542
Brooklyn Nets,Philadelphia 76ers,1.95,1.87,2019-04-18,L,Away W,True,86,33628
San Antonio Spurs,Denver Nuggets,1.53,2.63,2019-04-18,W,Home W,True,52,33680
Orlando Magic,Toronto Raptors,2.84,1.45,2019-04-19,L,Away W,True,45,33725
Oklahoma City Thunder,Portland Trail Blazers,1.29,3.74,2019-04-19,W,Home W,True,29,33754
San Antonio Spurs,Denver Nuggets,1.61,2.44,2019-04-20,L,Away W,True,144.0,33898
Detroit Pistons,Milwaukee Bucks,4.51,1.22,2019-04-20,L,Away W,True,22,33920
Utah Jazz,Houston Rockets,1.77,2.1,2019-04-20,L,Away W,True,110.0,34030
