Home Team,Away Team,Home Odds,Away Odds,Date,Result,Prediction,Correct?,Bet Result,Total
Dallas Mavericks,Minnesota Timberwolves,1.42,2.9,2019-12-04,W,Home W,True,41,13690
Utah Jazz,Los Angeles Lakers,1.8,2.05,2019-12-04,L,Away W,True,105.0,13795
Portland Trail Blazers,Sacramento Kings,1.45,2.8,2019-12-04,W,Home W,True,45,13840
Washington Wizards,Philadelphia 76ers,3.9,1.26,2019-12-05,W,Home W,True,290.0,14130
Toronto Raptors,Houston Rockets,1.77,2.1,2019-12-05,L,Away W,True,110.0,14240
New York Knicks,Denver Nuggets,4.2,1.24,2019-12-05,L,Away W,True,23,14263
New Orleans Pelicans,Phoenix Suns,1.54,2.55,2019-12-05,L,Away W,True,155.0,14418
Detroit Pistons,Indiana Pacers,2.05,1.8,2019-12-06,W,Home W,True,105.0,14523
Cleveland Cavaliers,Orlando Magic,2.6,1.53,2019-12-06,L,Away W,True,52,14575
Charlotte Hornets,Brooklyn Nets,-,-,2019-12-06,L,Away W,True,0,14575
Oklahoma City Thunder,Minnesota Timberwolves,1.59,2.45,2019-12-06,W,Home W,True,58,14633
Miami Heat,Washington Wizards,1.18,5.0,2019-12-06,W,Home W,True,18,14651
Chicago Bulls,Golden State Warriors,1.53,2.6,2019-12-06,L,Away W,True,160.0,14811
Boston Celtics,Denver Nuggets,1.62,2.4,2019-12-06,W,Home W,True,62,14873
Milwaukee Bucks,LA Clippers,-,-,2019-12-06,W,Home W,True,0,14873
San Antonio Spurs,Sacramento Kings,1.54,2.55,2019-12-06,W,Away W,False,-100,14773
Portland Trail Blazers,Los Angeles Lakers,2.7,1.5,2019-12-06,L,Away W,True,50,14823
Dallas Mavericks,New Orleans Pelicans,1.22,4.5,2019-12-07,W,Home W,True,22,14845
Philadelphia 76ers,Cleveland Cavaliers,1.14,6.0,2019-12-07,W,Home W,True,14,14859
New York Knicks,Indiana Pacers,2.8,1.45,2019-12-07,L,Away W,True,45,14904
Houston Rockets,Phoenix Suns,1.13,6.25,2019-12-07,W,Home W,True,13,14917
Utah Jazz,Memphis Grizzlies,1.12,6.5,2019-12-07,W,Home W,True,12,14929
Brooklyn Nets,Denver Nuggets,2.55,1.54,2019-12-08,W,Away W,False,-100,14829
Charlotte Hornets,Atlanta Hawks,-,-,2019-12-08,L,Away W,True,0,14829
Philadelphia 76ers,Toronto Raptors,1.67,2.3,2019-12-08,W,Home W,True,66,14895
Miami Heat,Chicago Bulls,1.32,3.5,2019-12-08,W,Home W,True,32,14927
Washington Wizards,LA Clippers,-,-,2019-12-08,L,Away W,True,0,14927
Dallas Mavericks,Sacramento Kings,1.23,4.3,2019-12-08,L,Away W,True,330.0,15257
Portland Trail Blazers,Oklahoma City Thunder,1.56,2.5,2019-12-08,L,Away W,True,150.0,15407
Los Angeles Lakers,Minnesota Timberwolves,1.15,5.5,2019-12-08,W,Home W,True,15,15422
Indiana Pacers,LA Clippers,-,-,2019-12-09,L,Away W,True,0,15422
Boston Celtics,Cleveland Cavaliers,1.07,9.0,2019-12-09,W,Home W,True,7,15429
Chicago Bulls,Toronto Raptors,3.2,1.37,2019-12-09,L,Away W,True,37,15466
New Orleans Pelicans,Detroit Pistons,1.91,1.91,2019-12-09,L,Away W,True,90,15556
Houston Rockets,Sacramento Kings,1.11,7.0,2019-12-09,L,Home W,False,-100,15456
Milwaukee Bucks,Orlando Magic,1.1,7.5,2019-12-09,W,Home W,True,10,15466
Phoenix Suns,Minnesota Timberwolves,1.62,2.4,2019-12-09,W,Home W,True,62,15528
Utah Jazz,Oklahoma City Thunder,1.24,4.2,2019-12-09,L,Away W,True,320.0,15848
Golden State Warriors,Memphis Grizzlies,1.62,2.4,2019-12-09,L,Away W,True,140.0,15988
Philadelphia 76ers,Denver Nuggets,1.45,2.8,2019-12-10,W,Home W,True,45,16033
Charlotte Hornets,Washington Wizards,-,-,2019-12-10,W,Home W,True,0,16033
Miami Heat,Atlanta Hawks,1.24,4.25,2019-12-10,W,Home W,True,23,16056
Portland Trail Blazers,New York Knicks,1.2,4.75,2019-12-10,W,Home W,True,20,16076
Indiana Pacers,Boston Celtics,1.83,2.0,2019-12-11,W,Home W,True,83,16159
Toronto Raptors,LA Clippers,-,-,2019-12-11,L,Away W,True,0,16159
Orlando Magic,Los Angeles Lakers,4.3,1.23,2019-12-11,L,Away W,True,23,16182
Cleveland Cavaliers,Houston Rockets,6.5,1.12,2019-12-11,L,Away W,True,12,16194
Brooklyn Nets,Charlotte Hornets,-,-,2019-12-11,L,Home W,False,-100,16094
Minnesota Timberwolves,Utah Jazz,1.87,1.95,2019-12-11,L,Away W,True,95,16189
Chicago Bulls,Atlanta Hawks,1.36,3.25,2019-12-11,W,Home W,True,36,16225
Phoenix Suns,Memphis Grizzlies,1.33,3.4,2019-12-11,L,Home W,False,-100,16125
Milwaukee Bucks,New Orleans Pelicans,1.22,4.5,2019-12-11,W,Home W,True,22,16147
Sacramento Kings,Oklahoma City Thunder,1.8,2.05,2019-12-11,W,Away W,False,-100,16047
Golden State Warriors,New York Knicks,1.48,2.75,2019-12-11,L,Away W,True,175.0,16222
Boston Celtics,Philadelphia 76ers,1.87,1.95,2019-12-12,L,Away W,True,95,16317
San Antonio Spurs,Cleveland Cavaliers,1.11,7.0,2019-12-12,L,Away W,True,600.0,16917
Detroit Pistons,Dallas Mavericks,3.5,1.32,2019-12-12,L,Away W,True,32,16949
Denver Nuggets,Portland Trail Blazers,1.3,3.6,2019-12-12,W,Home W,True,30,16979
Orlando Magic,Houston Rockets,3.25,1.36,2019-12-13,L,Away W,True,36,17015
Philadelphia 76ers,New Orleans Pelicans,1.32,3.5,2019-12-13,W,Home W,True,32,17047
Atlanta Hawks,Indiana Pacers,3.15,1.38,2019-12-13,L,Away W,True,37,17084
Memphis Grizzlies,Milwaukee Bucks,8.0,1.09,2019-12-13,L,Away W,True,9,17093
Miami Heat,Los Angeles Lakers,2.9,1.42,2019-12-13,L,Away W,True,41,17134
Minnesota Timberwolves,LA Clippers,-,-,2019-12-13,L,Away W,True,0,17134
Chicago Bulls,Charlotte Hornets,-,-,2019-12-13,L,Away W,True,0,17134
Sacramento Kings,New York Knicks,1.23,4.3,2019-12-13,L,Away W,True,330.0,17464
Utah Jazz,Golden State Warriors,1.07,9.0,2019-12-13,W,Home W,True,7,17471
Phoenix Suns,San Antonio Spurs,2.05,1.8,2019-12-14,L,Away W,True,80,17551
Toronto Raptors,Brooklyn Nets,1.31,3.55,2019-12-14,W,Home W,True,31,17582
Chicago Bulls,LA Clippers,-,-,2019-12-14,W,Away W,False,-100,17482
Memphis Grizzlies,Washington Wizards,1.8,2.05,2019-12-14,W,Home W,True,80,17562
Dallas Mavericks,Miami Heat,1.24,4.25,2019-12-14,L,Away W,True,325.0,17887
Milwaukee Bucks,Cleveland Cavaliers,1.07,9.5,2019-12-14,W,Home W,True,6,17893
Houston Rockets,Detroit Pistons,1.3,3.6,2019-12-14,L,Home W,False,-100,17793
Denver Nuggets,Oklahoma City Thunder,1.38,3.1,2019-12-14,W,Home W,True,38,17831
New Orleans Pelicans,Orlando Magic,1.91,1.91,2019-12-15,L,Away W,True,90,17921
Indiana Pacers,Charlotte Hornets,-,-,2019-12-15,W,Home W,True,0,17921
Brooklyn Nets,Philadelphia 76ers,2.45,1.59,2019-12-15,W,Home W,True,145.0,18066
Atlanta Hawks,Los Angeles Lakers,6.75,1.12,2019-12-15,L,Away W,True,11,18077
Denver Nuggets,New York Knicks,1.14,6.0,2019-12-15,W,Home W,True,14,18091
Golden State Warriors,Sacramento Kings,2.7,1.5,2019-12-15,L,Away W,True,50,18141
Detroit Pistons,Washington Wizards,1.71,2.2,2019-12-16,L,Away W,True,120.0,18261
Toronto Raptors,Cleveland Cavaliers,1.08,8.5,2019-12-16,W,Home W,True,8,18269
Oklahoma City Thunder,Chicago Bulls,1.42,2.9,2019-12-16,W,Away W,False,-100,18169
Memphis Grizzlies,Miami Heat,2.25,1.69,2019-12-16,W,Home W,True,125.0,18294
Houston Rockets,San Antonio Spurs,1.15,5.5,2019-12-16,W,Home W,True,15,18309
Milwaukee Bucks,Dallas Mavericks,1.13,6.25,2019-12-16,L,Away W,True,525.0,18834
Phoenix Suns,Portland Trail Blazers,2.15,1.74,2019-12-16,L,Away W,True,74,18908
Charlotte Hornets,Sacramento Kings,-,-,2019-12-17,W,Home W,True,0,18908
Indiana Pacers,Los Angeles Lakers,2.0,1.83,2019-12-17,W,Away W,False,-100,18808
New York Knicks,Atlanta Hawks,1.77,2.1,2019-12-17,W,Home W,True,76,18884
New Orleans Pelicans,Brooklyn Nets,2.15,1.74,2019-12-17,L,Away W,True,74,18958
Utah Jazz,Orlando Magic,1.36,3.3,2019-12-17,W,Home W,True,35,18993
LA Clippers,Phoenix Suns,-,-,2019-12-17,W,Home W,True,0,18993
Washington Wizards,Chicago Bulls,1.87,1.95,2019-12-18,L,Away W,True,95,19088
Detroit Pistons,Toronto Raptors,2.25,1.69,2019-12-18,L,Away W,True,68,19156
Cleveland Cavaliers,Charlotte Hornets,-,-,2019-12-18,W,Away W,False,-100,19056
Philadelphia 76ers,Miami Heat,1.26,3.9,2019-12-18,L,Away W,True,290.0,19346
Minnesota Timberwolves,New Orleans Pelicans,1.59,2.45,2019-12-18,L,Away W,True,145.0,19491
Oklahoma City Thunder,Memphis Grizzlies,1.36,3.3,2019-12-18,W,Away W,False,-100,19391
Dallas Mavericks,Boston Celtics,2.1,1.77,2019-12-18,L,Away W,True,76,19467
Denver Nuggets,Orlando Magic,1.2,4.75,2019-12-18,W,Home W,True,20,19487
Portland Trail Blazers,Golden State Warriors,1.2,4.75,2019-12-18,W,Home W,True,20,19507
Atlanta Hawks,Utah Jazz,3.3,1.36,2019-12-19,L,Away W,True,35,19542
Milwaukee Bucks,Los Angeles Lakers,1.62,2.4,2019-12-19,W,Home W,True,62,19604
San Antonio Spurs,Brooklyn Nets,1.53,2.6,2019-12-19,W,Home W,True,52,19656
LA Clippers,Houston Rockets,-,-,2019-12-19,L,Away W,True,0,19656
Indiana Pacers,Sacramento Kings,1.45,2.8,2019-12-20,W,Home W,True,45,19701
Cleveland Cavaliers,Memphis Grizzlies,2.2,1.71,2019-12-20,W,Home W,True,120.0,19821
Toronto Raptors,Washington Wizards,1.37,3.2,2019-12-20,W,Away W,False,-100,19721
Boston Celtics,Detroit Pistons,1.22,4.5,2019-12-20,W,Home W,True,22,19743
Miami Heat,New York Knicks,1.18,5.0,2019-12-20,W,Home W,True,18,19761
Oklahoma City Thunder,Phoenix Suns,1.67,2.3,2019-12-20,W,Home W,True,66,19827
Philadelphia 76ers,Dallas Mavericks,1.24,4.25,2019-12-20,L,Away W,True,325.0,20152
Denver Nuggets,Minnesota Timberwolves,1.13,6.25,2019-12-20,W,Home W,True,13,20165
Portland Trail Blazers,Orlando Magic,1.59,2.45,2019-12-20,W,Home W,True,58,20223
Golden State Warriors,New Orleans Pelicans,2.1,1.77,2019-12-20,W,Home W,True,110.0,20333
Charlotte Hornets,Utah Jazz,-,-,2019-12-21,L,Away W,True,0,20333
Brooklyn Nets,Atlanta Hawks,1.29,3.7,2019-12-21,W,Home W,True,29,20362
Philadelphia 76ers,Washington Wizards,1.09,8.0,2019-12-21,W,Home W,True,9,20371
Detroit Pistons,Chicago Bulls,2.05,1.8,2019-12-21,L,Away W,True,80,20451
New York Knicks,Milwaukee Bucks,8.5,1.08,2019-12-21,L,Away W,True,8,20459
Memphis Grizzlies,Sacramento Kings,2.15,1.74,2019-12-21,W,Home W,True,115.0,20574
San Antonio Spurs,LA Clippers,-,-,2019-12-21,L,Away W,True,0,20574
Phoenix Suns,Houston Rockets,4.25,1.24,2019-12-21,L,Away W,True,23,20597
Portland Trail Blazers,Minnesota Timberwolves,1.36,3.3,2019-12-21,W,Home W,True,35,20632
Toronto Raptors,Dallas Mavericks,1.8,2.05,2019-12-22,W,Home W,True,80,20712
Boston Celtics,Charlotte Hornets,-,-,2019-12-22,W,Home W,True,0,20712
Milwaukee Bucks,Indiana Pacers,1.24,4.1,2019-12-22,W,Home W,True,24,20736
Oklahoma City Thunder,LA Clippers,-,-,2019-12-22,W,Home W,True,0,20736
Los Angeles Lakers,Denver Nuggets,1.71,2.2,2019-12-22,L,Away W,True,120.0,20856
Detroit Pistons,Philadelphia 76ers,3.25,1.36,2019-12-23,L,Away W,True,36,20892
Indiana Pacers,Toronto Raptors,1.41,2.95,2019-12-23,W,Away W,False,-100,20792
Orlando Magic,Chicago Bulls,1.5,2.7,2019-12-23,W,Home W,True,50,20842
New York Knicks,Washington Wizards,1.59,2.45,2019-12-23,L,Away W,True,145.0,20987
Cleveland Cavaliers,Atlanta Hawks,2.1,1.77,2019-12-23,W,Home W,True,110.0,21097
Miami Heat,Utah Jazz,1.53,2.6,2019-12-23,W,Away W,False,-100,20997
Memphis Grizzlies,San Antonio Spurs,1.95,1.87,2019-12-23,L,Away W,True,86,21083
Phoenix Suns,Denver Nuggets,2.2,1.71,2019-12-23,L,Away W,True,71,21154
Sacramento Kings,Houston Rockets,3.2,1.37,2019-12-23,L,Away W,True,37,21191
Portland Trail Blazers,New Orleans Pelicans,1.4,3.0,2019-12-23,L,Away W,True,200.0,21391
Golden State Warriors,Minnesota Timberwolves,1.87,1.95,2019-12-23,W,Home W,True,86,21477
Toronto Raptors,Boston Celtics,2.55,1.54,2019-12-25,L,Away W,True,54,21531
Philadelphia 76ers,Milwaukee Bucks,2.3,1.67,2019-12-25,W,Home W,True,130.0,21661
Golden State Warriors,Houston Rockets,6.5,1.12,2019-12-25,W,Home W,True,550.0,22211
Los Angeles Lakers,LA Clippers,-,-,2019-12-25,L,Away W,True,0,22211
Denver Nuggets,New Orleans Pelicans,1.2,4.75,2019-12-25,L,Home W,False,-100,22111
Detroit Pistons,Washington Wizards,1.36,3.3,2019-12-26,W,Home W,True,35,22146
Oklahoma City Thunder,Memphis Grizzlies,1.38,3.15,2019-12-26,L,Away W,True,215.0,22361
Brooklyn Nets,New York Knicks,1.29,3.7,2019-12-26,L,Away W,True,270.0,22631
Dallas Mavericks,San Antonio Spurs,1.28,3.8,2019-12-26,W,Away W,False,-100,22531
Sacramento Kings,Minnesota Timberwolves,1.33,3.4,2019-12-26,L,Away W,True,240.0,22771
Utah Jazz,Portland Trail Blazers,1.42,2.9,2019-12-26,W,Away W,False,-100,22671
Boston Celtics,Cleveland Cavaliers,1.07,9.0,2019-12-27,W,Home W,True,7,22678
Orlando Magic,Philadelphia 76ers,2.55,1.54,2019-12-27,W,Away W,False,-100,22578
Charlotte Hornets,Oklahoma City Thunder,-,-,2019-12-27,L,Away W,True,0,22578
Atlanta Hawks,Milwaukee Bucks,3.75,1.29,2019-12-27,L,Away W,True,28,22606
Miami Heat,Indiana Pacers,1.48,2.75,2019-12-27,W,Away W,False,-100,22506
Golden State Warriors,Phoenix Suns,2.45,1.59,2019-12-27,W,Home W,True,145.0,22651
Denver Nuggets,Memphis Grizzlies,1.2,4.75,2019-12-28,W,Away W,False,-100,22551
New Orleans Pelicans,Indiana Pacers,1.8,2.05,2019-12-28,W,Home W,True,80,22631
Boston Celtics,Toronto Raptors,1.3,3.6,2019-12-28,L,Away W,True,260.0,22891
Miami Heat,Philadelphia 76ers,1.83,2.0,2019-12-28,W,Away W,False,-100,22791
Washington Wizards,New York Knicks,2.4,1.62,2019-12-28,L,Away W,True,62,22853
Minnesota Timberwolves,Cleveland Cavaliers,1.36,3.3,2019-12-28,L,Away W,True,230.0,23083
Houston Rockets,Brooklyn Nets,1.2,4.75,2019-12-28,W,Home W,True,20,23103
Chicago Bulls,Atlanta Hawks,1.17,5.25,2019-12-28,W,Home W,True,16,23119
Milwaukee Bucks,Orlando Magic,1.37,3.2,2019-12-28,W,Home W,True,37,23156
Golden State Warriors,Dallas Mavericks,6.0,1.14,2019-12-28,L,Away W,True,14,23170
San Antonio Spurs,Detroit Pistons,1.45,2.8,2019-12-28,W,Home W,True,45,23215
Sacramento Kings,Phoenix Suns,1.71,2.2,2019-12-28,L,Away W,True,120.0,23335
Portland Trail Blazers,Los Angeles Lakers,2.9,1.42,2019-12-28,L,Away W,True,41,23376
LA Clippers,Utah Jazz,-,-,2019-12-28,L,Away W,True,0,23376
Toronto Raptors,Oklahoma City Thunder,1.53,2.6,2019-12-29,L,Away W,True,160.0,23536
New Orleans Pelicans,Houston Rockets,1.45,2.8,2019-12-29,W,Home W,True,45,23581
Memphis Grizzlies,Charlotte Hornets,-,-,2019-12-29,W,Home W,True,0,23581
Denver Nuggets,Sacramento Kings,1.29,3.75,2019-12-29,W,Home W,True,28,23609
Los Angeles Lakers,Dallas Mavericks,1.48,2.75,2019-12-29,W,Home W,True,47,23656
Orlando Magic,Atlanta Hawks,1.14,6.0,2019-12-30,L,Home W,False,-100,23556
Washington Wizards,Miami Heat,6.25,1.13,2019-12-30,W,Home W,True,525.0,24081
Minnesota Timberwolves,Brooklyn Nets,2.7,1.5,2019-12-30,W,Home W,True,170.0,24251
Chicago Bulls,Milwaukee Bucks,4.5,1.22,2019-12-30,L,Away W,True,22,24273
Utah Jazz,Detroit Pistons,1.2,4.75,2019-12-30,W,Home W,True,20,24293
Portland Trail Blazers,Phoenix Suns,1.59,2.45,2019-12-30,L,Away W,True,145.0,24438
Charlotte Hornets,Boston Celtics,-,-,2019-12-31,L,Away W,True,0,24438
Indiana Pacers,Philadelphia 76ers,1.65,2.35,2019-12-31,W,Home W,True,64,24502
Sacramento Kings,LA Clippers,-,-,2019-12-31,L,Away W,True,0,24502
San Antonio Spurs,Golden State Warriors,1.13,6.25,2019-12-31,W,Home W,True,13,24515
Toronto Raptors,Cleveland Cavaliers,1.22,4.5,2019-12-31,W,Home W,True,22,24537
Houston Rockets,Denver Nuggets,1.36,3.3,2019-12-31,W,Home W,True,35,24572
Oklahoma City Thunder,Dallas Mavericks,2.25,1.69,2019-12-31,W,Home W,True,125.0,24697
Los Angeles Lakers,Phoenix Suns,1.13,6.25,2020-01-01,W,Home W,True,13,24710
Cleveland Cavaliers,Charlotte Hornets,-,-,2020-01-02,L,Away W,True,0,24710
Chicago Bulls,Utah Jazz,2.45,1.59,2020-01-02,L,Away W,True,58,24768
San Antonio Spurs,Oklahoma City Thunder,1.74,2.15,2020-01-02,L,Away W,True,115.0,24883
Sacramento Kings,Memphis Grizzlies,1.5,2.7,2020-01-02,W,Home W,True,50,24933
LA Clippers,Detroit Pistons,-,-,2020-01-02,W,Home W,True,0,24933
Phoenix Suns,New York Knicks,1.33,3.4,2020-01-03,W,Home W,True,33,24966
LA Clippers,Memphis Grizzlies,-,-,2020-01-04,L,Home W,False,-100,24866
Orlando Magic,Utah Jazz,2.45,1.59,2020-01-04,L,Away W,True,58,24924
Cleveland Cavaliers,Oklahoma City Thunder,3.4,1.33,2020-01-04,L,Away W,True,33,24957
Sacramento Kings,New Orleans Pelicans,1.71,2.2,2020-01-04,L,Away W,True,120.0,25077
Orlando Magic,Brooklyn Nets,1.45,2.8,2020-01-06,W,Home W,True,45,25122
Philadelphia 76ers,Oklahoma City Thunder,1.29,3.7,2020-01-06,W,Home W,True,29,25151
New Orleans Pelicans,Utah Jazz,2.5,1.56,2020-01-06,L,Away W,True,55,25206
San Antonio Spurs,Milwaukee Bucks,4.0,1.25,2020-01-06,W,Home W,True,300.0,25506
Toronto Raptors,Portland Trail Blazers,1.71,2.2,2020-01-07,L,Away W,True,120.0,25626
Brooklyn Nets,Oklahoma City Thunder,1.83,2.0,2020-01-07,L,Away W,True,100.0,25726
Phoenix Suns,Sacramento Kings,1.36,3.3,2020-01-07,L,Away W,True,230.0,25956
Los Angeles Lakers,New York Knicks,1.06,10.0,2020-01-07,W,Home W,True,6,25962
Charlotte Hornets,Toronto Raptors,-,-,2020-01-08,L,Away W,True,0,25962
Indiana Pacers,Miami Heat,1.8,2.05,2020-01-08,L,Away W,True,105.0,26067
Dallas Mavericks,Denver Nuggets,1.54,2.55,2020-01-08,L,Away W,True,155.0,26222
Atlanta Hawks,Houston Rockets,3.8,1.28,2020-01-08,L,Away W,True,27,26249
New Orleans Pelicans,Chicago Bulls,1.62,2.4,2020-01-08,W,Home W,True,62,26311
Utah Jazz,New York Knicks,1.07,9.5,2020-01-08,W,Home W,True,6,26317
Golden State Warriors,Milwaukee Bucks,9.5,1.07,2020-01-08,L,Away W,True,6,26323
Detroit Pistons,Cleveland Cavaliers,1.34,3.35,2020-01-09,L,Away W,True,235.0,26558
Philadelphia 76ers,Boston Celtics,1.91,1.91,2020-01-09,W,Home W,True,90,26648
Brooklyn Nets,Miami Heat,2.55,1.54,2020-01-10,W,Home W,True,155.0,26803
New York Knicks,New Orleans Pelicans,2.5,1.56,2020-01-10,L,Away W,True,55,26858
Chicago Bulls,Indiana Pacers,1.87,1.95,2020-01-10,L,Away W,True,95,26953
Dallas Mavericks,Los Angeles Lakers,1.74,2.15,2020-01-10,L,Away W,True,115.0,27068
Utah Jazz,Charlotte Hornets,-,-,2020-01-10,W,Home W,True,0,27068
Houston Rockets,Minnesota Timberwolves,1.18,5.0,2020-01-11,W,Home W,True,18,27086
Boston Celtics,New Orleans Pelicans,1.12,6.5,2020-01-11,W,Home W,True,12,27098
Detroit Pistons,Chicago Bulls,1.59,2.45,2020-01-11,L,Away W,True,145.0,27243
Oklahoma City Thunder,Los Angeles Lakers,1.25,4.0,2020-01-11,L,Away W,True,300.0,27543
Dallas Mavericks,Philadelphia 76ers,1.67,2.3,2020-01-11,W,Home W,True,66,27609
Denver Nuggets,Cleveland Cavaliers,1.1,7.5,2020-01-11,L,Home W,False,-100,27509
Portland Trail Blazers,Milwaukee Bucks,3.75,1.29,2020-01-11,L,Away W,True,28,27537
New York Knicks,Miami Heat,3.74,1.29,2020-01-12,W,Away W,False,-100,27437
Toronto Raptors,San Antonio Spurs,1.62,2.4,2020-01-12,L,Away W,True,140.0,27577
Indiana Pacers,Philadelphia 76ers,1.77,2.1,2020-01-13,W,Home W,True,76,27653
Detroit Pistons,New Orleans Pelicans,1.93,1.89,2020-01-13,L,Away W,True,89,27742
Boston Celtics,Chicago Bulls,1.2,4.84,2020-01-13,W,Home W,True,20,27762
Minnesota Timberwolves,Oklahoma City Thunder,2.2,1.71,2020-01-13,L,Away W,True,71,27833
Portland Trail Blazers,Charlotte Hornets,-,-,2020-01-13,W,Home W,True,0,27833
Sacramento Kings,Orlando Magic,1.73,2.17,2020-01-13,L,Away W,True,117.0,27950
Los Angeles Lakers,Cleveland Cavaliers,1.07,9.76,2020-01-13,W,Home W,True,6,27956
Atlanta Hawks,Phoenix Suns,2.7,1.5,2020-01-14,W,Home W,True,170.0,28126
Milwaukee Bucks,New York Knicks,1.04,12.5,2020-01-14,W,Home W,True,4,28130
LA Clippers,Cleveland Cavaliers,-,-,2020-01-14,W,Home W,True,0,28130
Philadelphia 76ers,Brooklyn Nets,1.31,3.63,2020-01-15,W,Home W,True,30,28160
Boston Celtics,Detroit Pistons,1.2,4.84,2020-01-15,L,Home W,False,-100,28060
Miami Heat,San Antonio Spurs,1.43,2.92,2020-01-15,W,Home W,True,43,28103
Denver Nuggets,Charlotte Hornets,-,-,2020-01-15,W,Home W,True,0,28103
Houston Rockets,Portland Trail Blazers,1.26,4.03,2020-01-15,L,Home W,False,-100,28003
Sacramento Kings,Dallas Mavericks,2.44,1.61,2020-01-15,L,Away W,True,60,28063
Los Angeles Lakers,Orlando Magic,1.16,5.59,2020-01-15,L,Home W,False,-100,27963
New Orleans Pelicans,Utah Jazz,2.85,1.43,2020-01-16,W,Home W,True,185.0,28148
Golden State Warriors,Denver Nuggets,2.45,1.59,2020-01-16,L,Away W,True,58,28206
Oklahoma City Thunder,Miami Heat,1.95,1.87,2020-01-17,L,Away W,True,86,28292
San Antonio Spurs,Atlanta Hawks,1.22,4.5,2020-01-17,L,Home W,False,-100,28192
Dallas Mavericks,Portland Trail Blazers,1.28,3.8,2020-01-17,W,Home W,True,27,28219
New Orleans Pelicans,LA Clippers,-,-,2020-01-18,L,Away W,True,0,28219
Brooklyn Nets,Milwaukee Bucks,5.5,1.15,2020-01-18,L,Away W,True,15,28234
Boston Celtics,Phoenix Suns,1.5,2.7,2020-01-18,L,Away W,True,170.0,28404
Atlanta Hawks,Detroit Pistons,2.0,1.83,2020-01-18,L,Away W,True,83,28487
New York Knicks,Philadelphia 76ers,2.5,1.56,2020-01-18,L,Away W,True,55,28542
Chicago Bulls,Cleveland Cavaliers,1.29,3.75,2020-01-18,W,Away W,False,-100,28442
Houston Rockets,Los Angeles Lakers,1.62,2.4,2020-01-18,L,Away W,True,140.0,28582
Golden State Warriors,Orlando Magic,3.0,1.4,2020-01-18,W,Home W,True,200.0,28782
Oklahoma City Thunder,Portland Trail Blazers,1.37,3.2,2020-01-18,W,Home W,True,37,28819
Utah Jazz,Sacramento Kings,1.22,4.5,2020-01-18,W,Home W,True,22,28841
San Antonio Spurs,Miami Heat,2.0,1.83,2020-01-19,W,Home W,True,100.0,28941
Washington Wizards,Detroit Pistons,1.91,1.91,2020-01-20,W,Home W,True,90,29031
Atlanta Hawks,Toronto Raptors,4.5,1.22,2020-01-20,L,Away W,True,22,29053
Brooklyn Nets,Philadelphia 76ers,2.2,1.71,2020-01-20,L,Away W,True,71,29124
Miami Heat,Sacramento Kings,1.65,2.35,2020-01-20,W,Away W,False,-100,29024
Milwaukee Bucks,Chicago Bulls,1.04,12.0,2020-01-20,W,Home W,True,4,29028
Cleveland Cavaliers,New York Knicks,2.0,1.83,2020-01-20,L,Away W,True,83,29111
Charlotte Hornets,Orlando Magic,-,-,2020-01-20,L,Away W,True,0,29111
Memphis Grizzlies,New Orleans Pelicans,1.62,2.4,2020-01-20,L,Away W,True,140.0,29251
Houston Rockets,Oklahoma City Thunder,1.32,3.5,2020-01-20,L,Away W,True,250.0,29501
Boston Celtics,Los Angeles Lakers,2.4,1.62,2020-01-20,W,Home W,True,140.0,29641
Minnesota Timberwolves,Denver Nuggets,1.62,2.4,2020-01-20,L,Away W,True,140.0,29781
Utah Jazz,Indiana Pacers,1.25,4.0,2020-01-20,W,Home W,True,25,29806
Phoenix Suns,San Antonio Spurs,1.53,2.6,2020-01-20,L,Away W,True,160.0,29966
Portland Trail Blazers,Golden State Warriors,1.3,3.6,2020-01-20,W,Away W,False,-100,29866
Dallas Mavericks,LA Clippers,-,-,2020-01-21,L,Away W,True,0,29866
Orlando Magic,Oklahoma City Thunder,1.71,2.2,2020-01-22,L,Away W,True,120.0,29986
New York Knicks,Los Angeles Lakers,6.25,1.13,2020-01-22,L,Away W,True,13,29999
Toronto Raptors,Philadelphia 76ers,1.4,3.0,2020-01-22,W,Home W,True,40,30039
Atlanta Hawks,LA Clippers,-,-,2020-01-22,W,Home W,True,0,30039
Boston Celtics,Memphis Grizzlies,1.36,3.3,2020-01-22,W,Home W,True,35,30074
New Orleans Pelicans,San Antonio Spurs,1.62,2.4,2020-01-22,L,Away W,True,140.0,30214
Phoenix Suns,Indiana Pacers,1.95,1.87,2020-01-22,L,Away W,True,86,30300
Golden State Warriors,Utah Jazz,4.5,1.22,2020-01-22,L,Away W,True,22,30322
Brooklyn Nets,Los Angeles Lakers,3.0,1.4,2020-01-23,L,Away W,True,40,30362
Portland Trail Blazers,Dallas Mavericks,2.85,1.43,2020-01-23,L,Away W,True,43,30405
Charlotte Hornets,Milwaukee Bucks,-,-,2020-01-24,L,Away W,True,0,30405
Orlando Magic,Boston Celtics,1.67,2.3,2020-01-24,L,Away W,True,130.0,30535
Detroit Pistons,Memphis Grizzlies,2.05,1.8,2020-01-24,L,Away W,True,80,30615
New York Knicks,Toronto Raptors,4.25,1.24,2020-01-24,L,Away W,True,23,30638
