Home Team,Away Team,Home Odds,Away Odds,Date,Result,Prediction,Correct?,Bet Result,Total
Brooklyn Nets,Cleveland Cavaliers,,,2019-03-06,Under,Under,True,110.0,48953
Phoenix Suns,New York Knicks,,,2019-03-06,Under,Under,True,80,49033
Los Angeles Lakers,Denver Nuggets,,,2019-03-06,Under,Under,True,80,49113
Portland Trail Blazers,Oklahoma City Thunder,,,2019-03-07,Over,Under,False,-100,49013
Orlando Magic,Dallas Mavericks,,,2019-03-08,Over,Over,True,83,49096
Memphis Grizzlies,Utah Jazz,,,2019-03-08,Over,Over,True,120.0,49216
New Orleans Pelicans,Toronto Raptors,,,2019-03-08,Under,Under,True,115.0,49331
Houston Rockets,Philadelphia 76ers,,,2019-03-08,Under,Under,True,83,49414
Chicago Bulls,Detroit Pistons,,,2019-03-08,Under,Under,True,105.0,49519
LA Clippers,Oklahoma City Thunder,,,2019-03-08,-,Under,False,0,49519
New York Knicks,Sacramento Kings,,,2019-03-09,Under,Under,True,120.0,49639
Atlanta Hawks,Brooklyn Nets,,,2019-03-09,Under,Under,True,90,49729
Minnesota Timberwolves,Washington Wizards,,,2019-03-09,Over,Over,True,125.0,49854
Los Angeles Lakers,Boston Celtics,,,2019-03-09,Over,Over,True,90,49944
Portland Trail Blazers,Phoenix Suns,,,2019-03-09,Over,Over,True,115.0,50059
Detroit Pistons,Chicago Bulls,,,2019-03-10,Over,Over,True,72,50131
Memphis Grizzlies,Orlando Magic,,,2019-03-10,Under,Under,True,72,50203
Dallas Mavericks,Houston Rockets,,,2019-03-10,Under,Under,True,72,50275
San Antonio Spurs,Milwaukee Bucks,,,2019-03-10,Over,Over,True,105.0,50380
Minnesota Timberwolves,New York Knicks,,,2019-03-10,Under,Under,True,83,50463
Cleveland Cavaliers,Toronto Raptors,,,2019-03-11,Over,Over,True,110.0,50573
Washington Wizards,Sacramento Kings,,,2019-03-11,Under,Under,True,125.0,50698
Houston Rockets,Charlotte Hornets,,,2019-03-11,-,Under,False,0,50698
Utah Jazz,Oklahoma City Thunder,,,2019-03-11,Under,Under,True,110.0,50808
LA Clippers,Boston Celtics,,,2019-03-11,-,Over,False,0,50808
Dallas Mavericks,San Antonio Spurs,,,2019-03-12,Under,Under,True,120.0,50928
LA Clippers,Portland Trail Blazers,,,2019-03-12,-,Under,False,0,50928
Miami Heat,Detroit Pistons,,,2019-03-13,Under,Under,True,100.0,51028
Washington Wizards,Orlando Magic,,,2019-03-13,Under,Under,True,90,51118
Oklahoma City Thunder,Brooklyn Nets,,,2019-03-13,Under,Under,True,110.0,51228
Orlando Magic,Cleveland Cavaliers,,,2019-03-14,Over,Over,True,100.0,51328
Boston Celtics,Sacramento Kings,,,2019-03-14,Over,Over,True,125.0,51453
Toronto Raptors,Los Angeles Lakers,,,2019-03-14,Under,Under,True,72,51525
Philadelphia 76ers,Sacramento Kings,,,2019-03-15,Over,Over,True,72,51597
Washington Wizards,Charlotte Hornets,,,2019-03-15,-,Under,False,0,51597
LA Clippers,Chicago Bulls,,,2019-03-15,-,Over,False,0,51597
Dallas Mavericks,Cleveland Cavaliers,,,2019-03-16,Over,Over,True,115.0,51712
New York Knicks,Los Angeles Lakers,,,2019-03-17,Over,Over,True,83,51795
Detroit Pistons,Toronto Raptors,,,2019-03-17,Over,Over,True,90,51885
Orlando Magic,Atlanta Hawks,,,2019-03-17,Under,Under,True,72,51957
Sacramento Kings,Chicago Bulls,,,2019-03-17,Under,Under,True,80,52037
LA Clippers,Brooklyn Nets,,,2019-03-17,-,Over,False,0,52037
Washington Wizards,Utah Jazz,,,2019-03-18,Under,Under,True,110.0,52147
Toronto Raptors,New York Knicks,,,2019-03-18,Over,Over,True,125.0,52272
Atlanta Hawks,Houston Rockets,,,2019-03-19,Under,Under,True,72,52344
Milwaukee Bucks,Los Angeles Lakers,,,2019-03-19,Under,Under,True,120.0,52464
Cleveland Cavaliers,Milwaukee Bucks,,,2019-03-20,Under,Under,True,125.0,52589
Philadelphia 76ers,Boston Celtics,,,2019-03-20,Over,Over,True,72,52661
Chicago Bulls,Washington Wizards,,,2019-03-20,Over,Over,True,90,52751
Memphis Grizzlies,Houston Rockets,,,2019-03-20,Over,Over,True,83,52834
Washington Wizards,Denver Nuggets,,,2019-03-21,Under,Under,True,72,52906
Atlanta Hawks,Utah Jazz,,,2019-03-21,Over,Over,True,110.0,53016
Sacramento Kings,Dallas Mavericks,,,2019-03-21,Under,Under,True,83,53099
Phoenix Suns,Detroit Pistons,,,2019-03-21,Under,Under,True,83,53182
New York Knicks,Denver Nuggets,,,2019-03-22,Under,Under,True,90,53272
Toronto Raptors,Oklahoma City Thunder,,,2019-03-22,Under,Under,True,120.0,53392
Houston Rockets,San Antonio Spurs,,,2019-03-22,Under,Under,True,80,53472
Milwaukee Bucks,Miami Heat,,,2019-03-22,Under,Under,True,120.0,53592
Los Angeles Lakers,Brooklyn Nets,,,2019-03-22,Under,Under,True,115.0,53707
Charlotte Hornets,Boston Celtics,,,2019-03-23,-,Over,False,0,53707
Atlanta Hawks,Philadelphia 76ers,,,2019-03-23,Over,Over,True,80,53787
Chicago Bulls,Utah Jazz,,,2019-03-23,Under,Under,True,83,53870
Portland Trail Blazers,Detroit Pistons,,,2019-03-23,Over,Over,True,83,53953
Sacramento Kings,Phoenix Suns,,,2019-03-23,Under,Under,True,83,54036
New York Knicks,LA Clippers,,,2019-03-24,-,Over,False,0,54036
Toronto Raptors,Charlotte Hornets,,,2019-03-24,-,Over,False,0,54036
Boston Celtics,San Antonio Spurs,,,2019-03-24,Under,Under,True,105.0,54141
Los Angeles Lakers,Sacramento Kings,,,2019-03-24,Under,Under,True,115.0,54256
Portland Trail Blazers,Brooklyn Nets,,,2019-03-25,Over,Over,True,72,54328
Cleveland Cavaliers,Boston Celtics,,,2019-03-26,Over,Over,True,90,54418
Charlotte Hornets,San Antonio Spurs,,,2019-03-26,-,Over,False,0,54418
New Orleans Pelicans,Atlanta Hawks,,,2019-03-26,Over,Over,True,115.0,54533
Milwaukee Bucks,Houston Rockets,,,2019-03-26,Under,Under,True,83,54616
Phoenix Suns,Washington Wizards,,,2019-03-27,Over,Over,True,83,54699
Utah Jazz,Los Angeles Lakers,,,2019-03-27,Under,Under,True,72,54771
Philadelphia 76ers,Brooklyn Nets,,,2019-03-28,Over,Over,True,120.0,54891
Milwaukee Bucks,LA Clippers,,,2019-03-28,-,Over,False,0,54891
Houston Rockets,Denver Nuggets,,,2019-03-28,Under,Under,True,110.0,55001
San Antonio Spurs,Cleveland Cavaliers,,,2019-03-28,Over,Over,True,110.0,55111
Boston Celtics,Indiana Pacers,,,2019-03-29,Over,Over,True,83,55194
Oklahoma City Thunder,Denver Nuggets,,,2019-03-29,Under,Under,True,125.0,55319
LA Clippers,Cleveland Cavaliers,,,2019-03-30,-,Over,False,0,55319
Detroit Pistons,Portland Trail Blazers,,,2019-03-30,Under,Over,False,-100,55219
Atlanta Hawks,Milwaukee Bucks,,,2019-03-31,Over,Over,True,120.0,55339
Denver Nuggets,Washington Wizards,,,2019-03-31,Under,Under,True,110.0,55449
Brooklyn Nets,Toronto Raptors,,,2019-04-03,Under,Over,False,-100,55349
Phoenix Suns,Utah Jazz,,,2019-04-03,Under,Under,True,100.0,55449
Philadelphia 76ers,Milwaukee Bucks,,,2019-04-04,Over,Over,True,83,55532
Sacramento Kings,Cleveland Cavaliers,,,2019-04-04,Under,Under,True,90,55622
Orlando Magic,Atlanta Hawks,,,2019-04-05,Over,Over,True,100.0,55722
Houston Rockets,New York Knicks,,,2019-04-05,Under,Under,True,110.0,55832
Utah Jazz,Sacramento Kings,,,2019-04-05,Under,Under,True,80,55912
Milwaukee Bucks,Brooklyn Nets,,,2019-04-06,Over,Over,True,72,55984
Detroit Pistons,Charlotte Hornets,,,2019-04-07,-,Under,False,0,55984
Milwaukee Bucks,Atlanta Hawks,,,2019-04-07,Under,Under,True,105.0,56089
Portland Trail Blazers,Denver Nuggets,,,2019-04-07,Over,Over,True,80,56169
Los Angeles Lakers,Utah Jazz,,,2019-04-07,Over,Over,True,120.0,56289
Cleveland Cavaliers,Charlotte Hornets,,,2019-04-09,-,Over,False,0,56289
Oklahoma City Thunder,Houston Rockets,,,2019-04-09,Under,Under,True,125.0,56414
Charlotte Hornets,Orlando Magic,,,2019-04-10,-,Over,False,0,56414
Denver Nuggets,Minnesota Timberwolves,,,2019-04-10,Under,Under,True,83,56497
Toronto Raptors,Orlando Magic,,,2019-04-13,Under,Under,True,83,56580
Philadelphia 76ers,Brooklyn Nets,,,2019-04-15,Over,Over,True,105.0,56685
Toronto Raptors,Orlando Magic,,,2019-04-16,Under,Under,True,83,56768
Denver Nuggets,San Antonio Spurs,,,2019-04-16,Over,Over,True,80,56848
Portland Trail Blazers,Oklahoma City Thunder,,,2019-04-16,Under,Under,True,105.0,56953
Boston Celtics,Indiana Pacers,,,2019-04-17,Under,Under,True,105.0,57058
Milwaukee Bucks,Detroit Pistons,,,2019-04-17,Over,Over,True,72,57130
Houston Rockets,Utah Jazz,,,2019-04-17,Over,Over,True,105.0,57235
Brooklyn Nets,Philadelphia 76ers,,,2019-04-18,Over,Over,True,105.0,57340
San Antonio Spurs,Denver Nuggets,,,2019-04-18,Over,Over,True,72,57412
Orlando Magic,Toronto Raptors,,,2019-04-19,Under,Under,True,80,57492
Oklahoma City Thunder,Portland Trail Blazers,,,2019-04-19,Over,Over,True,110.0,57602
San Antonio Spurs,Denver Nuggets,,,2019-04-20,Over,Over,True,100.0,57702
Detroit Pistons,Milwaukee Bucks,,,2019-04-20,Over,Over,True,72,57774
Utah Jazz,Houston Rockets,,,2019-04-20,Under,Under,True,110.0,57884
